run,condition,events,customers,frauds,fraud_rate,ci_low,ci_high,bootstrap_nonempty,adequate_support
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,positive_gap_le_5s,58,41,0,0.0,0.0,0.0,500,False
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,positive_gap_le_300s,3287,138,51,0.015515667782172194,0.0060262095383158505,0.027043166723372224,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,seen_merchant,138368,139,191,0.001380376965772433,0.0007425536864104794,0.002129164091424064,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,new_merchant,71026,143,567,0.007982992143722016,0.004704530420935914,0.011568990801687627,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,amount_gt_3x_prior20median,35396,140,164,0.004633291897389535,0.00242254070602187,0.007331138928057005,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,previous_fraud,750,80,632,0.8426666666666667,0.7573775317946303,0.89105190675348,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,previous_normal,208501,136,101,0.00048441014671392465,0.00039018144584707256,0.0005993259423439982,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,short_seen,2348,120,16,0.0068143100511073255,0.002639364904566769,0.012135563744998199,500,False
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,short_new,939,135,35,0.03727369542066028,0.014097995229441163,0.06287216888167532,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,first_transaction,143,143,25,0.17482517482517482,0.11888111888111888,0.23776223776223776,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,286,11,234,0.8181818181818182,0.6040441176470588,0.9768023412472681,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,209108,132,524,0.002505882127895633,0.001372491505234844,0.003937101567000366,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,all,190828,143,716,0.003752069926845117,0.0024734871774330053,0.005336955695320191,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,positive_gap_le_5s,51,39,0,0.0,0.0,0.0,500,False
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,positive_gap_le_300s,2787,135,49,0.017581628991747398,0.009178354541831203,0.029309129571262034,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,seen_merchant,123068,136,194,0.0015763642864107647,0.0010398539985891485,0.0023047657545464664,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,new_merchant,67760,143,522,0.007703659976387249,0.004877553066108453,0.010732558676467368,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,amount_gt_3x_prior20median,31497,142,156,0.004952852652633584,0.0030245735298431702,0.007260697912272202,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,previous_fraud,703,74,608,0.8648648648648649,0.8055175543928867,0.9013131671065099,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,previous_normal,189982,132,83,0.00043688349422576876,0.00032890716008163125,0.0005660557707211584,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,short_seen,1962,110,7,0.003567787971457696,0.0010299477418748936,0.007082464055020231,500,False
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,short_new,825,130,42,0.05090909090909091,0.026907762654525907,0.08030361815179486,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,first_transaction,143,143,25,0.17482517482517482,0.11188811188811189,0.23444055944055928,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,250,15,197,0.788,0.500661699381464,0.9958855507383824,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,190578,128,519,0.0027232943991436576,0.0017132201135187837,0.004002387998268364,500,True
relaxed_20260928/generated_validation_20261011,all,187743,143,989,0.005267839546614255,0.003671002872519868,0.0074041835439201086,500,True
relaxed_20260928/generated_validation_20261011,positive_gap_le_5s,48,36,0,0.0,0.0,0.0,500,False
relaxed_20260928/generated_validation_20261011,positive_gap_le_300s,3033,129,75,0.024727992087042534,0.007321986017325594,0.0513268648893336,500,True
relaxed_20260928/generated_validation_20261011,seen_merchant,120525,135,263,0.0021821198921385607,0.0014253158418604118,0.003201873586881767,500,True
relaxed_20260928/generated_validation_20261011,new_merchant,67218,143,726,0.010800678389717041,0.00752976947604936,0.015198181893001388,500,True
relaxed_20260928/generated_validation_20261011,amount_gt_3x_prior20median,29095,139,214,0.007355215672796013,0.004977743899907323,0.010342529470571451,500,True
relaxed_20260928/generated_validation_20261011,previous_fraud,982,107,726,0.7393075356415478,0.6423824685002032,0.809844409028596,500,True
relaxed_20260928/generated_validation_20261011,previous_normal,186618,136,199,0.001066349441104288,0.0008986869891642674,0.0012436373341747993,500,True
relaxed_20260928/generated_validation_20261011,short_seen,2094,111,17,0.008118433619866285,0.0006343869074099147,0.022076058708073217,500,False
relaxed_20260928/generated_validation_20261011,short_new,939,128,58,0.0617678381256656,0.02051536318733473,0.11259092989127852,500,True
relaxed_20260928/generated_validation_20261011,first_transaction,143,143,64,0.44755244755244755,0.3706293706293706,0.5351398601398599,500,True
relaxed_20260928/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,361,16,93,0.25761772853185594,0.11099083821521386,0.5443613527427658,500,True
relaxed_20260928/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,187382,127,896,0.004781675934721585,0.003338168663980505,0.006910814372602581,500,True
relaxed_20260928/generated_validation_20261012,all,182858,143,854,0.004670290608012775,0.0035887556018052154,0.005995221654503654,500,True
relaxed_20260928/generated_validation_20261012,positive_gap_le_5s,52,40,0,0.0,0.0,0.0,500,False
relaxed_20260928/generated_validation_20261012,positive_gap_le_300s,2734,131,40,0.014630577907827359,0.009086556108923319,0.022459988013052448,500,True
relaxed_20260928/generated_validation_20261012,seen_merchant,114613,137,213,0.001858427927023985,0.0014056709941685057,0.002413030756842796,500,True
relaxed_20260928/generated_validation_20261012,new_merchant,68245,143,641,0.009392629496666423,0.0070827906713446685,0.012080869764077504,500,True
relaxed_20260928/generated_validation_20261012,amount_gt_3x_prior20median,27824,142,199,0.0071520989074180565,0.0051501251595102845,0.009510742712161764,500,True
relaxed_20260928/generated_validation_20261012,previous_fraud,842,118,596,0.7078384798099763,0.641517570173559,0.7633730948154495,500,True
relaxed_20260928/generated_validation_20261012,previous_normal,181873,131,199,0.0010941701077125247,0.0009151463457975012,0.0012967517541975428,500,True
relaxed_20260928/generated_validation_20261012,short_seen,1874,112,2,0.0010672358591248667,0.0,0.0025664719796862096,500,False
relaxed_20260928/generated_validation_20261012,short_new,860,128,38,0.044186046511627906,0.02650123669998683,0.06490125076252022,500,True
relaxed_20260928/generated_validation_20261012,first_transaction,143,143,59,0.4125874125874126,0.325,0.48951048951048953,500,True
relaxed_20260928/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,242,14,162,0.6694214876033058,0.3615917236884979,1.0,500,True
relaxed_20260928/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,182616,129,692,0.0037893722346344244,0.002932057860440858,0.00494780476300344,500,True
relaxed_20260929/generated_validation_20261011,all,209394,143,1200,0.005730823232757386,0.0039806972941010006,0.00781339672729841,500,True
relaxed_20260929/generated_validation_20261011,positive_gap_le_5s,52,38,0,0.0,0.0,0.0,500,False
relaxed_20260929/generated_validation_20261011,positive_gap_le_300s,3218,131,69,0.02144188937228092,0.011340059392738239,0.034116321562804884,500,True
relaxed_20260929/generated_validation_20261011,seen_merchant,138179,138,336,0.0024316285397925877,0.0015070506355772263,0.0034978116363170806,500,True
relaxed_20260929/generated_validation_20261011,new_merchant,71215,143,864,0.01213227550375623,0.008702477499746033,0.01653994603676764,500,True
relaxed_20260929/generated_validation_20261011,amount_gt_3x_prior20median,36004,140,312,0.008665703810687701,0.005832583212328215,0.012083175003349466,500,True
relaxed_20260929/generated_validation_20261011,previous_fraud,1193,89,1037,0.8692372170997485,0.8294876602708139,0.9005397624116986,500,True
relaxed_20260929/generated_validation_20261011,previous_normal,208058,137,127,0.0006104067135125782,0.0005043351157197209,0.0007359887709537996,500,True
relaxed_20260929/generated_validation_20261011,short_seen,2306,120,15,0.006504770164787511,0.0027887467019748194,0.011265280781572011,500,False
relaxed_20260929/generated_validation_20261011,short_new,912,129,54,0.05921052631578947,0.03252102669624268,0.09169457490526764,500,True
relaxed_20260929/generated_validation_20261011,first_transaction,143,143,36,0.2517482517482518,0.18181818181818182,0.32167832167832167,500,True
relaxed_20260929/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,286,11,214,0.7482517482517482,0.5135298295454546,0.9325306355086919,500,True
relaxed_20260929/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,209108,132,986,0.004715266752108958,0.0031131556200944127,0.006580297318146835,500,True
relaxed_20260929/generated_validation_20261012,all,190828,143,1043,0.005465654935334437,0.0039085928532654095,0.007388820823160174,500,True
relaxed_20260929/generated_validation_20261012,positive_gap_le_5s,57,43,0,0.0,0.0,0.0,500,False
relaxed_20260929/generated_validation_20261012,positive_gap_le_300s,2802,135,62,0.02212705210563883,0.013692264266981209,0.03295336046688178,500,True
relaxed_20260929/generated_validation_20261012,seen_merchant,123018,135,265,0.00215415630232974,0.0013812253312094653,0.003053745306925566,500,True
relaxed_20260929/generated_validation_20261012,new_merchant,67810,143,778,0.011473234036277835,0.008308596343084045,0.015159771897170748,500,True
relaxed_20260929/generated_validation_20261012,amount_gt_3x_prior20median,31878,139,279,0.008752117447769622,0.005857950666015674,0.012184564045601438,500,True
relaxed_20260929/generated_validation_20261012,previous_fraud,1029,88,896,0.8707482993197279,0.836517421831934,0.897516495601173,500,True
relaxed_20260929/generated_validation_20261012,previous_normal,189656,129,106,0.0005589066520437001,0.0004355038171904018,0.0006811081356904735,500,True
relaxed_20260929/generated_validation_20261012,short_seen,1936,117,13,0.006714876033057851,0.003276719138359569,0.011377598911815452,500,False
relaxed_20260929/generated_validation_20261012,short_new,866,133,49,0.05658198614318707,0.03300361570247934,0.08195911218802134,500,True
relaxed_20260929/generated_validation_20261012,first_transaction,143,143,41,0.2867132867132867,0.21678321678321677,0.35664335664335667,500,True
relaxed_20260929/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,250,15,209,0.836,0.5367775884950107,1.0,500,True
relaxed_20260929/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,190578,128,834,0.004376160941976514,0.0030081056318525517,0.006083140125299725,500,True
row_resampling/generated_validation_20261011,all,187294,143,1134,0.006054652044379425,0.005701285265963395,0.00648204432783307,500,True
row_resampling/generated_validation_20261011,positive_gap_le_5s,44,40,0,0.0,0.0,0.0,500,False
row_resampling/generated_validation_20261011,positive_gap_le_300s,3007,135,70,0.023279015630196208,0.018326515922288435,0.02887766581146062,500,True
row_resampling/generated_validation_20261011,seen_merchant,115685,136,699,0.006042269957211393,0.005580485488531558,0.006550949508927057,500,True
row_resampling/generated_validation_20261011,new_merchant,71609,143,435,0.0060746554204080495,0.005524930280483794,0.006644448891053509,500,True
row_resampling/generated_validation_20261011,amount_gt_3x_prior20median,25128,140,855,0.03402578796561605,0.03164341259198129,0.03696209710694312,500,True
row_resampling/generated_validation_20261011,previous_fraud,1134,133,9,0.007936507936507936,0.0031251172831750253,0.012718609676221342,500,False
row_resampling/generated_validation_20261011,previous_normal,186017,143,1112,0.00597794825204148,0.005615865681782025,0.0064092628190504045,500,True
row_resampling/generated_validation_20261011,short_seen,1901,133,41,0.021567596002104155,0.015165484546268463,0.027986025635752098,500,True
row_resampling/generated_validation_20261011,short_new,1106,135,29,0.026220614828209764,0.01920643944719379,0.03548882755047938,500,True
row_resampling/generated_validation_20261011,first_transaction,143,143,13,0.09090909090909091,0.04895104895104895,0.14685314685314685,500,False
row_resampling/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,95,9,0,0.0,0.0,0.0,500,False
row_resampling/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,187199,134,1134,0.0060577246673326245,0.005704404265119943,0.006485529691136207,500,True
row_resampling/generated_validation_20261012,all,188215,143,1061,0.005637170257418378,0.005330914308638175,0.005938177933108549,500,True
row_resampling/generated_validation_20261012,positive_gap_le_5s,55,42,1,0.01818181818181818,0.0,0.057692307692307696,500,False
row_resampling/generated_validation_20261012,positive_gap_le_300s,3061,135,77,0.02515517804639007,0.019647222301331892,0.030928858057936246,500,True
row_resampling/generated_validation_20261012,seen_merchant,116764,135,670,0.0057380699530677265,0.005328195761923027,0.006146570688161507,500,True
row_resampling/generated_validation_20261012,new_merchant,71451,143,391,0.005472281703545087,0.004959249597564638,0.00605084160273599,500,True
row_resampling/generated_validation_20261012,amount_gt_3x_prior20median,24855,139,805,0.032387849527258095,0.030302940637758333,0.03437973272996412,500,True
row_resampling/generated_validation_20261012,previous_fraud,1061,133,7,0.006597549481621112,0.0027595297741968244,0.011394535519125676,500,False
row_resampling/generated_validation_20261012,previous_normal,187011,143,1044,0.005582559314692719,0.005261911882641644,0.005881884130673094,500,True
row_resampling/generated_validation_20261012,short_seen,1900,130,48,0.02526315789473684,0.01834912429408399,0.03247696209400038,500,True
row_resampling/generated_validation_20261012,short_new,1161,135,29,0.024978466838931956,0.01627676525876755,0.03425866748177582,500,True
row_resampling/generated_validation_20261012,first_transaction,143,143,10,0.06993006993006994,0.027972027972027972,0.11188811188811189,500,False
row_resampling/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,98,10,1,0.01020408163265306,0.0,0.03571428571428571,500,False
row_resampling/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,188117,133,1060,0.00563479111404073,0.00532499428896733,0.00592990370391246,500,True
transition_resampling/generated_validation_20261011,all,186973,143,935,0.0050007220293839215,0.0037543157931783934,0.0062611802024251165,500,True
transition_resampling/generated_validation_20261011,positive_gap_le_5s,65,46,2,0.03076923076923077,0.0,0.08196721311475409,500,False
transition_resampling/generated_validation_20261011,positive_gap_le_300s,3012,131,65,0.02158034528552457,0.014293241037957531,0.028388577533901112,500,True
transition_resampling/generated_validation_20261011,seen_merchant,118504,127,567,0.004784648619455883,0.0033156720828864134,0.00623576705148017,500,True
transition_resampling/generated_validation_20261011,new_merchant,68469,143,368,0.00537469511749843,0.0036225370152363906,0.007397513485015253,500,True
transition_resampling/generated_validation_20261011,amount_gt_3x_prior20median,24629,131,531,0.021559949652848267,0.01619557824588312,0.02624618195724355,500,True
transition_resampling/generated_validation_20261011,previous_fraud,932,71,834,0.8948497854077253,0.8778408468585085,0.9079135173461352,500,True
transition_resampling/generated_validation_20261011,previous_normal,185898,142,87,0.00046799857986637834,0.00035729640049959643,0.0005570209712327279,500,True
transition_resampling/generated_validation_20261011,short_seen,1885,122,40,0.021220159151193633,0.013148575749513117,0.029966313817382913,500,True
transition_resampling/generated_validation_20261011,short_new,1127,131,25,0.022182786157941437,0.011296603677221654,0.03432282003710575,500,True
transition_resampling/generated_validation_20261011,first_transaction,143,143,14,0.0979020979020979,0.04895104895104895,0.15384615384615385,500,False
transition_resampling/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,169,17,15,0.08875739644970414,0.0,0.20997375690607734,500,False
transition_resampling/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,186804,126,920,0.004924948073917047,0.00365804064523134,0.006155682241543846,500,True
transition_resampling/generated_validation_20261012,all,190689,143,1020,0.005349023803155924,0.00427437017152348,0.006750077907583629,500,True
transition_resampling/generated_validation_20261012,positive_gap_le_5s,54,47,1,0.018518518518518517,0.0,0.06377840909090904,500,False
transition_resampling/generated_validation_20261012,positive_gap_le_300s,2950,133,89,0.03016949152542373,0.021870772226092444,0.040989545424469,500,True
transition_resampling/generated_validation_20261012,seen_merchant,119497,133,641,0.005364151401290409,0.004024720367248652,0.006938999156681846,500,True
transition_resampling/generated_validation_20261012,new_merchant,71192,143,379,0.005323631868749298,0.004087848931706916,0.006877134772196567,500,True
transition_resampling/generated_validation_20261012,amount_gt_3x_prior20median,25281,141,603,0.02385190459238163,0.019527229148300497,0.02923991474552362,500,True
transition_resampling/generated_validation_20261012,previous_fraud,1019,72,915,0.8979391560353287,0.8800653284033373,0.9134337853078954,500,True
transition_resampling/generated_validation_20261012,previous_normal,189527,143,95,0.0005012478433152005,0.000414061360427495,0.0005921030041034071,500,True
transition_resampling/generated_validation_20261012,short_seen,1864,130,62,0.033261802575107295,0.021885202427040253,0.04716098681428516,500,True
transition_resampling/generated_validation_20261012,short_new,1086,133,27,0.024861878453038673,0.01249414585191793,0.03823982276377735,500,True
transition_resampling/generated_validation_20261012,first_transaction,143,143,10,0.06993006993006994,0.03496503496503497,0.11188811188811189,500,False
transition_resampling/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,110,11,0,0.0,0.0,0.0,500,False
transition_resampling/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,190579,132,1020,0.00535211119798089,0.00427794869388646,0.006753306640876531,500,True
