family,kappa,index,variant,tape,group,bin,observed_repeat,generated_repeat
argn_continued,0,20260921,direct,20261001,0,4,0.31486420099656115,0.3156761927537965
argn_continued,0,20260921,direct,20261001,1,0,0.30737564322469985,0.319706498951782
argn_continued,0,20260921,direct,20261001,1,1,0.2966818477553676,0.2940584088620342
argn_continued,0,20260921,direct,20261001,1,2,0.31898238747553814,0.2996777658431794
argn_continued,0,20260921,direct,20261001,1,3,0.3202592087312415,0.31018078020932444
argn_continued,0,20260921,direct,20261001,1,4,0.30789648307896483,0.30920372285418823
argn_continued,0,20260921,direct,20261002,pooled,0,0.310053451973242,0.31448875689435724
argn_continued,0,20260921,direct,20261002,pooled,1,0.3114509155645982,0.3143935309973046
argn_continued,0,20260921,direct,20261002,pooled,2,0.3109352336507536,0.3175385934819897
argn_continued,0,20260921,direct,20261002,pooled,3,0.3132337927514038,0.31478739158028346
argn_continued,0,20260921,direct,20261002,pooled,4,0.31417782572824776,0.31010972621710875
argn_continued,0,20260921,direct,20261002,0,0,0.3104568241191838,0.31692634560906513
argn_continued,0,20260921,direct,20261002,0,1,0.3129886595759668,0.31729269170766833
argn_continued,0,20260921,direct,20261002,0,2,0.3101617354245991,0.31577681577681577
argn_continued,0,20260921,direct,20261002,0,3,0.3123306948109059,0.3123375088631529
argn_continued,0,20260921,direct,20261002,0,4,0.31486420099656115,0.30870963898486836
argn_continued,0,20260921,direct,20261002,1,0,0.30737564322469985,0.29350104821802936
argn_continued,0,20260921,direct,20261002,1,1,0.2966818477553676,0.2873684210526316
argn_continued,0,20260921,direct,20261002,1,2,0.31898238747553814,0.3346573982125124
argn_continued,0,20260921,direct,20261002,1,3,0.3202592087312415,0.3326633165829146
argn_continued,0,20260921,direct,20261002,1,4,0.30789648307896483,0.32323232323232326
argn_continued,0,20260921,direct,20261003,pooled,0,0.310053451973242,0.31454950652658387
argn_continued,0,20260921,direct,20261003,pooled,1,0.3114509155645982,0.32072873636267346
argn_continued,0,20260921,direct,20261003,pooled,2,0.3109352336507536,0.3258451005562687
argn_continued,0,20260921,direct,20261003,pooled,3,0.3132337927514038,0.3248949692987181
argn_continued,0,20260921,direct,20261003,pooled,4,0.31417782572824776,0.3151327716753759
argn_continued,0,20260921,direct,20261003,0,0,0.3104568241191838,0.31435025561764357
argn_continued,0,20260921,direct,20261003,0,1,0.3129886595759668,0.3209499177051493
argn_continued,0,20260921,direct,20261003,0,2,0.3101617354245991,0.3236703402012458
argn_continued,0,20260921,direct,20261003,0,3,0.3123306948109059,0.3259170174383644
argn_continued,0,20260921,direct,20261003,0,4,0.31486420099656115,0.31538828013339687
argn_continued,0,20260921,direct,20261003,1,0,0.30737564322469985,0.31620553359683795
argn_continued,0,20260921,direct,20261003,1,1,0.2966818477553676,0.3208955223880597
argn_continued,0,20260921,direct,20261003,1,2,0.31898238747553814,0.3437185929648241
argn_continued,0,20260921,direct,20261003,1,3,0.3202592087312415,0.3164426059979317
argn_continued,0,20260921,direct,20261003,1,4,0.30789648307896483,0.31097560975609756
U,0,0,raw,20261001,pooled,0,0.310053451973242,0.3138250883392226
U,0,0,raw,20261001,pooled,1,0.3114509155645982,0.31565385441271204
U,0,0,raw,20261001,pooled,2,0.3109352336507536,0.3173601147776184
U,0,0,raw,20261001,pooled,3,0.3132337927514038,0.3111937848779954
U,0,0,raw,20261001,pooled,4,0.31417782572824776,0.3169061517736866
U,0,0,raw,20261001,0,0,0.3104568241191838,0.3173065129400221
U,0,0,raw,20261001,0,1,0.3129886595759668,0.31699110790675317
U,0,0,raw,20261001,0,2,0.3101617354245991,0.31711481007255654
U,0,0,raw,20261001,0,3,0.3123306948109059,0.3141560353287537
U,0,0,raw,20261001,0,4,0.31486420099656115,0.3221762567381221
U,0,0,raw,20261001,1,0,0.30737564322469985,0.2823920265780731
U,0,0,raw,20261001,1,1,0.2966818477553676,0.30443548387096775
U,0,0,raw,20261001,1,2,0.31898238747553814,0.31948291782086796
U,0,0,raw,20261001,1,3,0.3202592087312415,0.2867274569402229
U,0,0,raw,20261001,1,4,0.30789648307896483,0.27175080558539205
U,0,0,raw,20261002,pooled,0,0.310053451973242,0.33623252229439615
U,0,0,raw,20261002,pooled,1,0.3114509155645982,0.33135006490696667
U,0,0,raw,20261002,pooled,2,0.3109352336507536,0.33269359946262356
U,0,0,raw,20261002,pooled,3,0.3132337927514038,0.33510985425277356
U,0,0,raw,20261002,pooled,4,0.31417782572824776,0.32071668533034714
U,0,0,raw,20261002,0,0,0.3104568241191838,0.33814102564102566
U,0,0,raw,20261002,0,1,0.3129886595759668,0.3349409211478177
U,0,0,raw,20261002,0,2,0.3101617354245991,0.337612323491656
U,0,0,raw,20261002,0,3,0.3123306948109059,0.3360058309037901
U,0,0,raw,20261002,0,4,0.31486420099656115,0.3220275344180225
U,0,0,raw,20261002,1,0,0.30737564322469985,0.32028836251287335
U,0,0,raw,20261002,1,1,0.2966818477553676,0.3
U,0,0,raw,20261002,1,2,0.31898238747553814,0.2898415657036347
U,0,0,raw,20261002,1,3,0.3202592087312415,0.32744282744282743
U,0,0,raw,20261002,1,4,0.30789648307896483,0.30957446808510636
U,0,0,raw,20261003,pooled,0,0.310053451973242,0.3259317116715019
U,0,0,raw,20261003,pooled,1,0.3114509155645982,0.32974254012711407
U,0,0,raw,20261003,pooled,2,0.3109352336507536,0.32813391668251857
U,0,0,raw,20261003,pooled,3,0.3132337927514038,0.32623641605677534
U,0,0,raw,20261003,pooled,4,0.31417782572824776,0.31632765255634965
U,0,0,raw,20261003,0,0,0.3104568241191838,0.3216695826043489
U,0,0,raw,20261003,0,1,0.3129886595759668,0.3328518117250512
U,0,0,raw,20261003,0,2,0.3101617354245991,0.32630575272804324
U,0,0,raw,20261003,0,3,0.3123306948109059,0.3236929922135706
U,0,0,raw,20261003,0,4,0.31486420099656115,0.3158412191225267
U,0,0,raw,20261003,1,0,0.30737564322469985,0.3614583333333333
U,0,0,raw,20261003,1,1,0.2966818477553676,0.30327868852459017
U,0,0,raw,20261003,1,2,0.31898238747553814,0.34418604651162793
U,0,0,raw,20261003,1,3,0.3202592087312415,0.3484358144552319
U,0,0,raw,20261003,1,4,0.30789648307896483,0.32045929018789143
U,0,0,level,20261001,pooled,0,0.310053451973242,0.3112363274776268
U,0,0,level,20261001,pooled,1,0.3114509155645982,0.3127616185467425
U,0,0,level,20261001,pooled,2,0.3109352336507536,0.31480772909890953
U,0,0,level,20261001,pooled,3,0.3132337927514038,0.3072210065645514
U,0,0,level,20261001,pooled,4,0.31417782572824776,0.3127946127946128
U,0,0,level,20261001,0,0,0.3104568241191838,0.31492390770741285
U,0,0,level,20261001,0,1,0.3129886595759668,0.3140317155213839
U,0,0,level,20261001,0,2,0.3101617354245991,0.3146942695550101
U,0,0,level,20261001,0,3,0.3123306948109059,0.3100318861908266
U,0,0,level,20261001,0,4,0.31486420099656115,0.3182103020428625
U,0,0,level,20261001,1,0,0.30737564322469985,0.2779623477297896
U,0,0,level,20261001,1,1,0.2966818477553676,0.3021148036253776
U,0,0,level,20261001,1,2,0.31898238747553814,0.3157894736842105
U,0,0,level,20261001,1,3,0.3202592087312415,0.2839756592292089
U,0,0,level,20261001,1,4,0.30789648307896483,0.2663802363050483
U,0,0,level,20261002,pooled,0,0.310053451973242,0.3328932893289329
U,0,0,level,20261002,pooled,1,0.3114509155645982,0.32673588578844903
U,0,0,level,20261002,pooled,2,0.3109352336507536,0.32846995584565175
U,0,0,level,20261002,pooled,3,0.3132337927514038,0.32988680888114935
U,0,0,level,20261002,pooled,4,0.31417782572824776,0.31612541993281074
U,0,0,level,20261002,0,0,0.3104568241191838,0.3341956146834196
U,0,0,level,20261002,0,1,0.3129886595759668,0.33056158110388045
U,0,0,level,20261002,0,2,0.3101617354245991,0.3334760273972603
U,0,0,level,20261002,0,3,0.3123306948109059,0.3304157549234136
U,0,0,level,20261002,0,4,0.31486420099656115,0.31714643304130163
U,0,0,level,20261002,1,0,0.30737564322469985,0.3220164609053498
U,0,0,level,20261002,1,1,0.2966818477553676,0.29324894514767935
U,0,0,level,20261002,1,2,0.31898238747553814,0.2849162011173184
U,0,0,level,20261002,1,3,0.3202592087312415,0.32536382536382535
U,0,0,level,20261002,1,4,0.30789648307896483,0.3074468085106383
U,0,0,level,20261003,pooled,0,0.310053451973242,0.32064732142857144
U,0,0,level,20261003,pooled,1,0.3114509155645982,0.32432141318397245
U,0,0,level,20261003,pooled,2,0.3109352336507536,0.3247099105953966
U,0,0,level,20261003,pooled,3,0.3132337927514038,0.32224070992789794
U,0,0,level,20261003,pooled,4,0.31417782572824776,0.31245191779316406
U,0,0,level,20261003,0,0,0.3104568241191838,0.31683539557555307
U,0,0,level,20261003,0,1,0.3129886595759668,0.32735587916716813
U,0,0,level,20261003,0,2,0.3101617354245991,0.3239033693579148
U,0,0,level,20261003,0,3,0.3123306948109059,0.3205984174085064
U,0,0,level,20261003,0,4,0.31486420099656115,0.31228501228501226
U,0,0,level,20261003,1,0,0.30737564322469985,0.3524504692387904
U,0,0,level,20261003,1,1,0.2966818477553676,0.29846153846153844
U,0,0,level,20261003,1,2,0.31898238747553814,0.33178438661710036
U,0,0,level,20261003,1,3,0.3202592087312415,0.3365695792880259
U,0,0,level,20261003,1,4,0.30789648307896483,0.31386861313868614
U,0,0,gap,20261001,pooled,0,0.310053451973242,0.3104629322726771
U,0,0,gap,20261001,pooled,1,0.3114509155645982,0.3126878488621726
U,0,0,gap,20261001,pooled,2,0.3109352336507536,0.31468197034911527
U,0,0,gap,20261001,pooled,3,0.3132337927514038,0.30773438354665794
U,0,0,gap,20261001,pooled,4,0.31417782572824776,0.312717476708946
U,0,0,gap,20261001,0,0,0.3104568241191838,0.31443298969072164
U,0,0,gap,20261001,0,1,0.3129886595759668,0.3140317155213839
U,0,0,gap,20261001,0,2,0.3101617354245991,0.31444728979940245
U,0,0,gap,20261001,0,3,0.3123306948109059,0.3106831841040108
U,0,0,gap,20261001,0,4,0.31486420099656115,0.3180849730542675
U,0,0,gap,20261001,1,0,0.30737564322469985,0.27464008859357697
U,0,0,gap,20261001,1,1,0.2966818477553676,0.3014112903225806
U,0,0,gap,20261001,1,2,0.31898238747553814,0.31671283471837486
U,0,0,gap,20261001,1,3,0.3202592087312415,0.2834008097165992
U,0,0,gap,20261001,1,4,0.30789648307896483,0.26666666666666666
U,0,0,gap,20261002,pooled,0,0.310053451973242,0.3320862676056338
U,0,0,gap,20261002,pooled,1,0.3114509155645982,0.3274948643096551
U,0,0,gap,20261002,pooled,2,0.3109352336507536,0.32926946337717194
U,0,0,gap,20261002,pooled,3,0.3132337927514038,0.33050386331483295
U,0,0,gap,20261002,pooled,4,0.31417782572824776,0.31627281890469255
U,0,0,gap,20261002,0,0,0.3104568241191838,0.3334154756037457
U,0,0,gap,20261002,0,1,0.3129886595759668,0.3313253012048193
U,0,0,gap,20261002,0,2,0.3101617354245991,0.3340111301369863
U,0,0,gap,20261002,0,3,0.3123306948109059,0.3311048985049228
U,0,0,gap,20261002,0,4,0.31486420099656115,0.3173113030416823
U,0,0,gap,20261002,1,0,0.30737564322469985,0.32098765432098764
U,0,0,gap,20261002,1,1,0.2966818477553676,0.2939936775553214
U,0,0,gap,20261002,1,2,0.31898238747553814,0.287977632805219
U,0,0,gap,20261002,1,3,0.3202592087312415,0.32536382536382535
U,0,0,gap,20261002,1,4,0.30789648307896483,0.3074468085106383
U,0,0,gap,20261003,pooled,0,0.310053451973242,0.3199419707621917
U,0,0,gap,20261003,pooled,1,0.3114509155645982,0.32428648357565965
U,0,0,gap,20261003,pooled,2,0.3109352336507536,0.3249619482496195
U,0,0,gap,20261003,pooled,3,0.3132337927514038,0.3226486246672582
U,0,0,gap,20261003,pooled,4,0.31417782572824776,0.31248626071664104
U,0,0,gap,20261003,0,0,0.3104568241191838,0.3160854893138358
U,0,0,gap,20261003,0,1,0.3129886595759668,0.3275571600481348
U,0,0,gap,20261003,0,2,0.3101617354245991,0.32393769206315565
U,0,0,gap,20261003,0,3,0.3123306948109059,0.32105328223513413
U,0,0,gap,20261003,0,4,0.31486420099656115,0.3120776508170537
U,0,0,gap,20261003,1,0,0.30737564322469985,0.35208333333333336
U,0,0,gap,20261003,1,1,0.2966818477553676,0.2964102564102564
U,0,0,gap,20261003,1,2,0.31898238747553814,0.33395348837209304
U,0,0,gap,20261003,1,3,0.3202592087312415,0.3365695792880259
U,0,0,gap,20261003,1,4,0.30789648307896483,0.3159541188738269
U,0,0,direct,20261001,pooled,0,0.310053451973242,0.3175198587819947
U,0,0,direct,20261001,pooled,1,0.3114509155645982,0.3144883920894239
U,0,0,direct,20261001,pooled,2,0.3109352336507536,0.31385467392342214
U,0,0,direct,20261001,pooled,3,0.3132337927514038,0.3205872685438808
U,0,0,direct,20261001,pooled,4,0.31417782572824776,0.31019766397124887
U,0,0,direct,20261001,0,0,0.3104568241191838,0.3172735074169425
U,0,0,direct,20261001,0,1,0.3129886595759668,0.31565656565656564
U,0,0,direct,20261001,0,2,0.3101617354245991,0.31176157530601384
U,0,0,direct,20261001,0,3,0.3123306948109059,0.3237861094038107
U,0,0,direct,20261001,0,4,0.31486420099656115,0.31305656590994607
U,0,0,direct,20261001,1,0,0.30737564322469985,0.3197353914002205
U,0,0,direct,20261001,1,1,0.2966818477553676,0.30465587044534415
U,0,0,direct,20261001,1,2,0.31898238747553814,0.3320964749536178
U,0,0,direct,20261001,1,3,0.3202592087312415,0.29435483870967744
U,0,0,direct,20261001,1,4,0.30789648307896483,0.2857142857142857
U,0,0,direct,20261002,pooled,0,0.310053451973242,0.31421638910334176
U,0,0,direct,20261002,pooled,1,0.3114509155645982,0.32025862068965516
U,0,0,direct,20261002,pooled,2,0.3109352336507536,0.32654824771963514
U,0,0,direct,20261002,pooled,3,0.3132337927514038,0.32398042414355627
U,0,0,direct,20261002,pooled,4,0.31417782572824776,0.3173303421200224
U,0,0,direct,20261002,0,0,0.3104568241191838,0.3138947108864505
U,0,0,direct,20261002,0,1,0.3129886595759668,0.32133429325653945
U,0,0,direct,20261002,0,2,0.3101617354245991,0.3267994858611825
U,0,0,direct,20261002,0,3,0.3123306948109059,0.3236151603498542
U,0,0,direct,20261002,0,4,0.31486420099656115,0.3163380635438905
U,0,0,direct,20261002,1,0,0.30737564322469985,0.3169456066945607
U,0,0,direct,20261002,1,1,0.2966818477553676,0.3107822410147992
U,0,0,direct,20261002,1,2,0.31898238747553814,0.3243744207599629
U,0,0,direct,20261002,1,3,0.3202592087312415,0.32710280373831774
U,0,0,direct,20261002,1,4,0.30789648307896483,0.32563025210084034
U,0,0,direct,20261003,pooled,0,0.310053451973242,0.31065253764640266
U,0,0,direct,20261003,pooled,1,0.3114509155645982,0.32363714716655895
U,0,0,direct,20261003,pooled,2,0.3109352336507536,0.3197945400932179
U,0,0,direct,20261003,pooled,3,0.3132337927514038,0.32702523240371845
U,0,0,direct,20261003,pooled,4,0.31417782572824776,0.31026884089907447
U,0,0,direct,20261003,0,0,0.3104568241191838,0.3078362864986274
U,0,0,direct,20261003,0,1,0.3129886595759668,0.3243015414258189
U,0,0,direct,20261003,0,2,0.3101617354245991,0.3193339696680454
U,0,0,direct,20261003,0,3,0.3123306948109059,0.32441430332922316
U,0,0,direct,20261003,0,4,0.31486420099656115,0.31001354846655993
U,0,0,direct,20261003,1,0,0.30737564322469985,0.334384858044164
U,0,0,direct,20261003,1,1,0.2966818477553676,0.3179959100204499
U,0,0,direct,20261003,1,2,0.31898238747553814,0.3238007380073801
U,0,0,direct,20261003,1,3,0.3202592087312415,0.34989200863930886
U,0,0,direct,20261003,1,4,0.30789648307896483,0.3124346917450366
U,0,1,raw,20261001,pooled,0,0.310053451973242,0.3151637505607896
U,0,1,raw,20261001,pooled,1,0.3114509155645982,0.32107653117731755
U,0,1,raw,20261001,pooled,2,0.3109352336507536,0.3158542356838618
U,0,1,raw,20261001,pooled,3,0.3132337927514038,0.306941431670282
U,0,1,raw,20261001,pooled,4,0.31417782572824776,0.3059505578647998
U,0,1,raw,20261001,0,0,0.3104568241191838,0.31582223328768827
U,0,1,raw,20261001,0,1,0.3129886595759668,0.3214995034756703
U,0,1,raw,20261001,0,2,0.3101617354245991,0.31607255853195526
U,0,1,raw,20261001,0,3,0.3123306948109059,0.3076923076923077
U,0,1,raw,20261001,0,4,0.31486420099656115,0.30662915851272016
U,0,1,raw,20261001,1,0,0.30737564322469985,0.3091732729331823
U,0,1,raw,20261001,1,1,0.2966818477553676,0.3175745118191161
U,0,1,raw,20261001,1,2,0.31898238747553814,0.3139427516158818
U,0,1,raw,20261001,1,3,0.3202592087312415,0.3007063572149344
U,0,1,raw,20261001,1,4,0.30789648307896483,0.3002070393374741
U,0,1,raw,20261002,pooled,0,0.310053451973242,0.3227037951942511
U,0,1,raw,20261002,pooled,1,0.3114509155645982,0.3231504110197734
U,0,1,raw,20261002,pooled,2,0.3109352336507536,0.3282176819508521
U,0,1,raw,20261002,pooled,3,0.3132337927514038,0.319135204904808
U,0,1,raw,20261002,pooled,4,0.31417782572824776,0.3110767189918196
U,0,1,raw,20261002,0,0,0.3104568241191838,0.3239171374764595
U,0,1,raw,20261002,0,1,0.3129886595759668,0.32739641311069884
U,0,1,raw,20261002,0,2,0.3101617354245991,0.33056983943750656
U,0,1,raw,20261002,0,3,0.3123306948109059,0.3176513054987366
U,0,1,raw,20261002,0,4,0.31486420099656115,0.3143705169428642
U,0,1,raw,20261002,1,0,0.30737564322469985,0.31243358129649307
U,0,1,raw,20261002,1,1,0.2966818477553676,0.2857142857142857
U,0,1,raw,20261002,1,2,0.31898238747553814,0.3076923076923077
U,0,1,raw,20261002,1,3,0.3202592087312415,0.3316430020283976
U,0,1,raw,20261002,1,4,0.30789648307896483,0.2833333333333333
U,0,1,raw,20261003,pooled,0,0.310053451973242,0.3232758620689655
U,0,1,raw,20261003,pooled,1,0.3114509155645982,0.32458181012518
U,0,1,raw,20261003,pooled,2,0.3109352336507536,0.3213111674650136
U,0,1,raw,20261003,pooled,3,0.3132337927514038,0.31989041095890414
U,0,1,raw,20261003,pooled,4,0.31417782572824776,0.31316841309279464
U,0,1,raw,20261003,0,0,0.3104568241191838,0.31985761505212307
U,0,1,raw,20261003,0,1,0.3129886595759668,0.328539548723035
U,0,1,raw,20261003,0,2,0.3101617354245991,0.31798199706929037
U,0,1,raw,20261003,0,3,0.3123306948109059,0.3160400390625
U,0,1,raw,20261003,0,4,0.31486420099656115,0.3106772716317185
U,0,1,raw,20261003,1,0,0.30737564322469985,0.35157894736842105
U,0,1,raw,20261003,1,1,0.2966818477553676,0.29136316337148804
U,0,1,raw,20261003,1,2,0.31898238747553814,0.3504117108874657
U,0,1,raw,20261003,1,3,0.3202592087312415,0.3536977491961415
U,0,1,raw,20261003,1,4,0.30789648307896483,0.3347236704900938
U,0,1,level,20261001,pooled,0,0.310053451973242,0.31680502580210906
U,0,1,level,20261001,pooled,1,0.3114509155645982,0.3222591362126246
U,0,1,level,20261001,pooled,2,0.3109352336507536,0.3189475676698845
U,0,1,level,20261001,pooled,3,0.3132337927514038,0.3090771066044897
U,0,1,level,20261001,pooled,4,0.31417782572824776,0.30817197243190025
U,0,1,level,20261001,0,0,0.3104568241191838,0.3176441290001245
U,0,1,level,20261001,0,1,0.3129886595759668,0.3228248727814323
U,0,1,level,20261001,0,2,0.3101617354245991,0.31962459137403776
U,0,1,level,20261001,0,3,0.3123306948109059,0.3102065613608748
U,0,1,level,20261001,0,4,0.31486420099656115,0.3091131498470948
U,0,1,level,20261001,1,0,0.30737564322469985,0.3091732729331823
U,0,1,level,20261001,1,1,0.2966818477553676,0.3175745118191161
U,0,1,level,20261001,1,2,0.31898238747553814,0.31301939058171746
U,0,1,level,20261001,1,3,0.3202592087312415,0.29969727547931385
U,0,1,level,20261001,1,4,0.30789648307896483,0.3002070393374741
U,0,1,level,20261002,pooled,0,0.310053451973242,0.32667040988208873
U,0,1,level,20261002,pooled,1,0.3114509155645982,0.3257415842684146
U,0,1,level,20261002,pooled,2,0.3109352336507536,0.33082282056109963
U,0,1,level,20261002,pooled,3,0.3132337927514038,0.32240025809226797
U,0,1,level,20261002,pooled,4,0.31417782572824776,0.31398562741846325
U,0,1,level,20261002,0,0,0.3104568241191838,0.32793471437539234
U,0,1,level,20261002,0,1,0.3129886595759668,0.3302820385947551
U,0,1,level,20261002,0,2,0.3101617354245991,0.3334732423924449
U,0,1,level,20261002,0,3,0.3123306948109059,0.3215832531280077
U,0,1,level,20261002,0,4,0.31486420099656115,0.3176252319109462
U,0,1,level,20261002,1,0,0.30737564322469985,0.3159574468085106
U,0,1,level,20261002,1,1,0.2966818477553676,0.2857142857142857
U,0,1,level,20261002,1,2,0.31898238747553814,0.3076923076923077
U,0,1,level,20261002,1,3,0.3202592087312415,0.3292806484295846
U,0,1,level,20261002,1,4,0.30789648307896483,0.2833333333333333
U,0,1,level,20261003,pooled,0,0.310053451973242,0.32441016333938294
U,0,1,level,20261003,pooled,1,0.3114509155645982,0.3269081643957018
U,0,1,level,20261003,pooled,2,0.3109352336507536,0.32253521126760565
U,0,1,level,20261003,pooled,3,0.3132337927514038,0.3220041662098454
U,0,1,level,20261003,pooled,4,0.31417782572824776,0.3145387772737092
U,0,1,level,20261003,0,0,0.3104568241191838,0.32112890922959575
U,0,1,level,20261003,0,1,0.3129886595759668,0.3313910240515745
U,0,1,level,20261003,0,2,0.3101617354245991,0.3196609814795438
U,0,1,level,20261003,0,3,0.3123306948109059,0.3186370297997069
U,0,1,level,20261003,0,4,0.31486420099656115,0.3123267863598024
U,0,1,level,20261003,1,0,0.30737564322469985,0.35157894736842105
U,0,1,level,20261003,1,1,0.2966818477553676,0.2892819979188345
U,0,1,level,20261003,1,2,0.31898238747553814,0.34766697163769444
U,0,1,level,20261003,1,3,0.3202592087312415,0.3515541264737406
U,0,1,level,20261003,1,4,0.30789648307896483,0.33368091762252344
U,0,1,gap,20261001,pooled,0,0.310053451973242,0.3172235927337968
U,0,1,gap,20261001,pooled,1,0.3114509155645982,0.3229270452784236
U,0,1,gap,20261001,pooled,2,0.3109352336507536,0.32008328601173575
U,0,1,gap,20261001,pooled,3,0.3132337927514038,0.31218136457316414
U,0,1,gap,20261001,pooled,4,0.31417782572824776,0.30790280210157617
U,0,1,gap,20261001,0,0,0.3104568241191838,0.3181082762912259
U,0,1,gap,20261001,0,1,0.3129886595759668,0.3235732009925558
U,0,1,gap,20261001,0,2,0.3101617354245991,0.3205736581250659
U,0,1,gap,20261001,0,3,0.3123306948109059,0.313441905687895
U,0,1,gap,20261001,0,4,0.31486420099656115,0.30869033047735617
U,0,1,gap,20261001,1,0,0.30737564322469985,0.3091732729331823
U,0,1,gap,20261001,1,1,0.2966818477553676,0.3175745118191161
U,0,1,gap,20261001,1,2,0.31898238747553814,0.3157894736842105
U,0,1,gap,20261001,1,3,0.3202592087312415,0.30171543895055497
U,0,1,gap,20261001,1,4,0.30789648307896483,0.30124223602484473
U,0,1,gap,20261002,pooled,0,0.310053451973242,0.3263335204941044
U,0,1,gap,20261002,pooled,1,0.3114509155645982,0.32518609043439617
U,0,1,gap,20261002,pooled,2,0.3109352336507536,0.33116760828625236
U,0,1,gap,20261002,pooled,3,0.3132337927514038,0.3233333333333333
U,0,1,gap,20261002,pooled,4,0.31417782572824776,0.31229272606676983
U,0,1,gap,20261002,0,0,0.3104568241191838,0.32793471437539234
U,0,1,gap,20261002,0,1,0.3129886595759668,0.33003463631865415
U,0,1,gap,20261002,0,2,0.3101617354245991,0.3337881809593786
U,0,1,gap,20261002,0,3,0.3123306948109059,0.3224681260524417
U,0,1,gap,20261002,0,4,0.31486420099656115,0.3157308929013109
U,0,1,gap,20261002,1,0,0.30737564322469985,0.3127659574468085
U,0,1,gap,20261002,1,1,0.2966818477553676,0.2824427480916031
U,0,1,gap,20261002,1,2,0.31898238747553814,0.3083257090576395
U,0,1,gap,20261002,1,3,0.3202592087312415,0.3306288032454361
U,0,1,gap,20261002,1,4,0.30789648307896483,0.2833333333333333
U,0,1,gap,20261003,pooled,0,0.310053451973242,0.32376630743051615
U,0,1,gap,20261003,pooled,1,0.3114509155645982,0.325911155422621
U,0,1,gap,20261003,pooled,2,0.3109352336507536,0.32297436860388695
U,0,1,gap,20261003,pooled,3,0.3132337927514038,0.3232456140350877
U,0,1,gap,20261003,pooled,4,0.31417782572824776,0.3138567879900637
U,0,1,gap,20261003,0,0,0.3104568241191838,0.32066115702479336
U,0,1,gap,20261003,0,1,0.3129886595759668,0.33068815871047735
U,0,1,gap,20261003,0,2,0.3101617354245991,0.31994141033689055
U,0,1,gap,20261003,0,3,0.3123306948109059,0.31957503968738554
U,0,1,gap,20261003,0,4,0.31486420099656115,0.31124231835160865
U,0,1,gap,20261003,1,0,0.30737564322469985,0.3494736842105263
U,0,1,gap,20261003,1,1,0.2966818477553676,0.28586278586278585
U,0,1,gap,20261003,1,2,0.31898238747553814,0.3494967978042086
U,0,1,gap,20261003,1,3,0.3202592087312415,0.35553168635875404
U,0,1,gap,20261003,1,4,0.30789648307896483,0.33645833333333336
U,0,1,direct,20261001,pooled,0,0.310053451973242,0.31817165847116674
U,0,1,direct,20261001,pooled,1,0.3114509155645982,0.31669439822518025
U,0,1,direct,20261001,pooled,2,0.3109352336507536,0.31392596800151473
U,0,1,direct,20261001,pooled,3,0.3132337927514038,0.3221294589612924
U,0,1,direct,20261001,pooled,4,0.31417782572824776,0.30954729803792613
U,0,1,direct,20261001,0,0,0.3104568241191838,0.3175843253968254
U,0,1,direct,20261001,0,1,0.3129886595759668,0.31672465208747513
U,0,1,direct,20261001,0,2,0.3101617354245991,0.3125395820139329
U,0,1,direct,20261001,0,3,0.3123306948109059,0.32568027210884354
U,0,1,direct,20261001,0,4,0.31486420099656115,0.31159597940671735
U,0,1,direct,20261001,1,0,0.30737564322469985,0.3235294117647059
U,0,1,direct,20261001,1,1,0.2966818477553676,0.3164426059979317
U,0,1,direct,20261001,1,2,0.31898238747553814,0.32598714416896235
U,0,1,direct,20261001,1,3,0.3202592087312415,0.29263370332996974
U,0,1,direct,20261001,1,4,0.30789648307896483,0.2922279792746114
U,0,1,direct,20261002,pooled,0,0.310053451973242,0.3148335015136226
U,0,1,direct,20261002,pooled,1,0.3114509155645982,0.32061408388029816
U,0,1,direct,20261002,pooled,2,0.3109352336507536,0.3246385029770343
U,0,1,direct,20261002,pooled,3,0.3132337927514038,0.32793044224989265
U,0,1,direct,20261002,pooled,4,0.31417782572824776,0.31631190029778317
U,0,1,direct,20261002,0,0,0.3104568241191838,0.3157234282846028
U,0,1,direct,20261002,0,1,0.3129886595759668,0.3216323492929794
U,0,1,direct,20261002,0,2,0.3101617354245991,0.3244154202654308
U,0,1,direct,20261002,0,3,0.3123306948109059,0.32689307572302895
U,0,1,direct,20261002,0,4,0.31486420099656115,0.3163340724316334
U,0,1,direct,20261002,1,0,0.30737564322469985,0.30736842105263157
U,0,1,direct,20261002,1,1,0.2966818477553676,0.3117583603020496
U,0,1,direct,20261002,1,2,0.31898238747553814,0.3265869365225391
U,0,1,direct,20261002,1,3,0.3202592087312415,0.3367243133265514
U,0,1,direct,20261002,1,4,0.30789648307896483,0.31612223393045313
U,0,1,direct,20261003,pooled,0,0.310053451973242,0.3114269471290506
U,0,1,direct,20261003,pooled,1,0.3114509155645982,0.32473998672272625
U,0,1,direct,20261003,pooled,2,0.3109352336507536,0.32239309827456863
U,0,1,direct,20261003,pooled,3,0.3132337927514038,0.3272926963207029
U,0,1,direct,20261003,pooled,4,0.31417782572824776,0.30916936353829555
U,0,1,direct,20261003,0,0,0.3104568241191838,0.30900522226467964
U,0,1,direct,20261003,0,1,0.3129886595759668,0.3268159881202821
U,0,1,direct,20261003,0,2,0.3101617354245991,0.32166736314249894
