prevalence,kappa,trial,repeat,source,group,bin,count,reference_repeat,reference_weight,empirical_repeat,Ucal_repeat,Ecal_repeat,matched_mark_TV,signed_repeat_difference
0.25,1,0,0,Ecal,context_1,4,2204,0.0730269328688195,0.19572001783325904,0.10344827586206896,0.09138758962098407,0.09313884144057326,0.013588279493414238,0.001751251819589177
0.25,1,0,0,Ecal,pooled,0,9175,0.37789227765865524,0.19868252888326518,0.3735149863760218,0.379837023257316,0.3785926975102775,0.012786795844432418,-0.001244325747038428
0.25,1,0,0,Ecal,pooled,1,9193,0.35325829944197484,0.20168371791366496,0.35548787120635267,0.3530046584231121,0.3521569970617107,0.012997533366994654,-0.0008476613614014024
0.25,1,0,0,Ecal,pooled,2,10590,0.32526422378330483,0.2009397791074006,0.32049102927289896,0.3185945121140498,0.3188638613933066,0.012459035165814817,0.00026934927925678556
0.25,1,0,0,Ecal,pooled,3,9090,0.2777158508232746,0.19964901348627528,0.26314631463146315,0.2665072739958288,0.2670212939061938,0.011823805681520989,0.0005140199103649824
0.25,1,0,0,Ecal,pooled,4,8832,0.25744313825709175,0.19904496060939397,0.2532835144927536,0.24770131706854032,0.24825052704250414,0.011328780826729137,0.0005492099739638144
0.25,1,0,1,Ecal,context_0,0,6942,0.3200708830851019,0.19893402719489675,0.32598674733506194,0.33308879490024124,0.3327125625824918,0.010263512813555182,-0.0003762323177494463
0.25,1,0,1,Ecal,context_0,1,6899,0.3139836175192243,0.20083934866543562,0.3222206116828526,0.3264733201986526,0.32682733531543995,0.010251498441508529,0.0003540151167873162
0.25,1,0,1,Ecal,context_0,2,7852,0.3204482498111307,0.19998321302669128,0.31915435557819666,0.31582198094982716,0.3159070438015077,0.009989154260542473,8.506285168052144e-05
0.25,1,0,1,Ecal,context_0,3,6791,0.3160432740691043,0.20016786973308712,0.30864379325577973,0.30564510880443807,0.30520185242014664,0.010129798579969427,-0.000443256384291401
0.25,1,0,1,Ecal,context_0,4,6634,0.31560179552796075,0.2000755413798892,0.28926741031052156,0.2940258203545472,0.29441250093171206,0.010685671972123011,0.0003866805771648219
0.25,1,0,1,Ecal,context_1,0,2295,0.560212201591512,0.1977393721643807,0.5167755991285403,0.5140446577326665,0.5108765327527892,0.01966328660886246,-0.003168124979877264
0.25,1,0,1,Ecal,context_1,1,2217,0.4731719810475093,0.20479399963284467,0.4370771312584574,0.4396004349776335,0.4355016321878096,0.019977933898729674,-0.004098802789823935
0.25,1,0,1,Ecal,context_1,2,2716,0.33954983922829585,0.2039023366814403,0.31995581737849776,0.31814704825950785,0.3181492490405889,0.019537768045777046,2.2007810810528727e-06
0.25,1,0,1,Ecal,context_1,3,2296,0.15548780487804878,0.1978442736880753,0.15331010452961671,0.14980301479825212,0.15224500716167408,0.015620282351121288,0.0024419923634219666
0.25,1,0,1,Ecal,context_1,4,2238,0.0730269328688195,0.19572001783325904,0.08936550491510277,0.0907143146445487,0.09300849420601923,0.0136162016082595,0.0022941795614705328
0.25,1,0,1,Ecal,pooled,0,9237,0.37789227765865524,0.19868252888326518,0.37338962866731623,0.37804859842957067,0.3769787000233094,0.012598955149836465,-0.0010698984062612296
0.25,1,0,1,Ecal,pooled,1,9116,0.35325829944197484,0.20168371791366496,0.3501535761298815,0.35398569552390496,0.3532567907965768,0.01261695559471819,-0.0007289047273282107
0.25,1,0,1,Ecal,pooled,2,10568,0.32526422378330483,0.2009397791074006,0.31936033308099926,0.3164195285286588,0.3164832956400149,0.01244316968831472,6.376711135613115e-05
0.25,1,0,1,Ecal,pooled,3,9087,0.2777158508232746,0.19964901348627528,0.26939584021129087,0.2662686976854546,0.26655445320000215,0.011517071688648272,0.0002857555145475879
0.25,1,0,1,Ecal,pooled,4,8872,0.25744313825709175,0.19904496060939397,0.23884129846708746,0.24273962222797185,0.2436074775940091,0.011424910624701174,0.0008678553660372499
0.25,1,0,2,Ecal,context_0,0,6841,0.3200708830851019,0.19893402719489675,0.33445402718900746,0.33419688788368296,0.33400053946643593,0.01016821218114044,-0.0001963484172470091
0.25,1,0,2,Ecal,context_0,1,6869,0.3139836175192243,0.20083934866543562,0.3370214004949774,0.32699107583072584,0.3273125113993948,0.010214156930210536,0.0003214355686690058
0.25,1,0,2,Ecal,context_0,2,7939,0.3204482498111307,0.19998321302669128,0.31061846580173824,0.31423336567878274,0.3143774861755397,0.010133047134217272,0.0001441204967569653
0.25,1,0,2,Ecal,context_0,3,6839,0.3160432740691043,0.20016786973308712,0.29916654481649363,0.3040137851431297,0.3035305150311878,0.010295060716464499,-0.0004832701119419287
0.25,1,0,2,Ecal,context_0,4,6630,0.31560179552796075,0.2000755413798892,0.3003016591251885,0.30371219216316353,0.30395608990934997,0.010579363326963492,0.0002438977461864506
0.25,1,0,2,Ecal,context_1,0,2383,0.560212201591512,0.1977393721643807,0.5081829626521192,0.5117036747287739,0.5081732340635395,0.019833132158745038,-0.003530440665234351
0.25,1,0,2,Ecal,context_1,1,2261,0.4731719810475093,0.20479399963284467,0.43653250773993807,0.4438994122122912,0.44122769335949646,0.020529730195655953,-0.0026717188527946817
0.25,1,0,2,Ecal,context_1,2,2631,0.33954983922829585,0.2039023366814403,0.3169897377423033,0.3175046852368936,0.317676381507116,0.019549648723366283,0.0001716962702224029
0.25,1,0,2,Ecal,context_1,3,2244,0.15548780487804878,0.1978442736880753,0.15775401069518716,0.152989495624481,0.1557818430703326,0.015627417780793854,0.002792347445851607
0.25,1,0,2,Ecal,context_1,4,2243,0.0730269328688195,0.19572001783325904,0.09451627284886313,0.0890560259065137,0.09172838981621668,0.013447518981752374,0.0026723639097029858
0.25,1,0,2,Ecal,pooled,0,9224,0.37789227765865524,0.19868252888326518,0.3793365134431917,0.3800553736872228,0.37899766991145956,0.012665122882206328,-0.0010577037757632532
0.25,1,0,2,Ecal,pooled,1,9130,0.35325829944197484,0.20168371791366496,0.3616648411829135,0.3559428555195231,0.35552305098447584,0.012768758370864653,-0.00041980453504724806
0.25,1,0,2,Ecal,pooled,2,10570,0.32526422378330483,0.2009397791074006,0.3122043519394513,0.3150476364221498,0.315198620860249,0.012476952411516331,0.00015098443809921378
0.25,1,0,2,Ecal,pooled,3,9083,0.2777158508232746,0.19964901348627528,0.26422987999559616,0.2667024886904326,0.2670284760704745,0.011612445859297821,0.00032598738004185353
0.25,1,0,2,Ecal,pooled,4,8873,0.25744313825709175,0.19904496060939397,0.2482813028288065,0.24944939706413666,0.2503071852199667,0.011304402562136655,0.0008577881558300422
0.25,1,0,3,Ecal,context_0,0,7001,0.3200708830851019,0.19893402719489675,0.3292386801885445,0.33071528721072385,0.33055673801967916,0.010195214437949913,-0.0001585491910446986
0.25,1,0,3,Ecal,context_0,1,6922,0.3139836175192243,0.20083934866543562,0.3299624386015602,0.3300703442317795,0.3304513149680309,0.010135841615269944,0.0003809707362513706
0.25,1,0,3,Ecal,context_0,2,7929,0.3204482498111307,0.19998321302669128,0.31832513557825703,0.31426819888664637,0.3144315355191324,0.010008767725018177,0.00016333663248597848
0.25,1,0,3,Ecal,context_0,3,6693,0.3160432740691043,0.20016786973308712,0.29896907216494845,0.3056422120649532,0.30531767765654233,0.01031460937082792,-0.0003245344084108533
0.25,1,0,3,Ecal,context_0,4,6573,0.31560179552796075,0.2000755413798892,0.2916476494751255,0.29963948685382846,0.3002316881303879,0.010524433878628801,0.0005922012765594728
0.25,1,0,3,Ecal,context_1,0,2334,0.560212201591512,0.1977393721643807,0.4944301628106255,0.5012665546555855,0.496298537513795,0.020763490226129933,-0.004968017141790398
0.25,1,0,3,Ecal,context_1,1,2282,0.4731719810475093,0.20479399963284467,0.4171779141104294,0.4271351539535574,0.42301202480216804,0.021046306089203035,-0.00412312915138933
0.25,1,0,3,Ecal,context_1,2,2643,0.33954983922829585,0.2039023366814403,0.31101021566401815,0.3147669750809489,0.3139431048797763,0.019537657557234713,-0.000823870201172632
0.25,1,0,3,Ecal,context_1,3,2260,0.15548780487804878,0.1978442736880753,0.14203539823008848,0.1497009424088869,0.15230528047819317,0.01586152789537358,0.0026043380693062746
0.25,1,0,3,Ecal,context_1,4,2243,0.0730269328688195,0.19572001783325904,0.09362460989745876,0.09087048170359815,0.09383009139546394,0.014042634824108178,0.0029596096918657853
0.25,1,0,3,Ecal,pooled,0,9335,0.37789227765865524,0.19868252888326518,0.37054097482592396,0.3733576715938312,0.37199662661306604,0.01283756641326991,-0.0013610449807651553
0.25,1,0,3,Ecal,pooled,1,9204,0.35325829944197484,0.20168371791366496,0.35158626684050415,0.3541361738477179,0.3534004175149128,0.012840935045247704,-0.000735756332805135
0.25,1,0,3,Ecal,pooled,2,10572,0.32526422378330483,0.2009397791074006,0.31649640559969733,0.31439289293522205,0.31430942785929333,0.012390990183072312,-8.346507592867416e-05
0.25,1,0,3,Ecal,pooled,3,8953,0.2777158508232746,0.19964901348627528,0.25935440634424217,0.2662780582145444,0.2666928571915508,0.011714814426727975,0.00041479897700640446
0.25,1,0,3,Ecal,pooled,4,8816,0.25744313825709175,0.19904496060939397,0.24126588021778583,0.2465236884699847,0.24771821473242575,0.011419547844226606,0.0011945262624410585
0.25,1,0,4,Ecal,context_0,0,6964,0.3200708830851019,0.19893402719489675,0.32395175186674324,0.33098339407273075,0.33065312987194534,0.010289369956399999,-0.00033026420078542576
0.25,1,0,4,Ecal,context_0,1,6867,0.3139836175192243,0.20083934866543562,0.33711955730304355,0.33109391281644085,0.3313286469304546,0.010186010860954699,0.0002347341140137327
0.25,1,0,4,Ecal,context_0,2,8003,0.3204482498111307,0.19998321302669128,0.317006122703986,0.3160042610402541,0.3161881642080271,0.01006084549093616,0.0001839031677729902
0.25,1,0,4,Ecal,context_0,3,6732,0.3160432740691043,0.20016786973308712,0.30392156862745096,0.30528995283257904,0.3047688508099714,0.010251084941812717,-0.0005211020226076254
0.25,1,0,4,Ecal,context_0,4,6552,0.31560179552796075,0.2000755413798892,0.29655067155067155,0.30006275299290636,0.3003791817628821,0.010494699620725134,0.0003164287699757187
0.25,1,0,4,Ecal,context_1,0,2362,0.560212201591512,0.1977393721643807,0.4983065198983912,0.5020517945718603,0.4982968468525014,0.02009541466217555,-0.003754947719358974
0.25,1,0,4,Ecal,context_1,1,2255,0.4731719810475093,0.20479399963284467,0.4328159645232816,0.4335307443601197,0.43054957609053723,0.020046417194572452,-0.00298116826958244
0.25,1,0,4,Ecal,context_1,2,2657,0.33954983922829585,0.2039023366814403,0.301091456529921,0.30938985497656735,0.308726224190239,0.019045125458149067,-0.0006636307863283749
0.25,1,0,4,Ecal,context_1,3,2205,0.15548780487804878,0.1978442736880753,0.15873015873015872,0.15195766628008175,0.15481517890176805,0.01578805210536595,0.002857512621686302
0.25,1,0,4,Ecal,context_1,4,2283,0.0730269328688195,0.19572001783325904,0.0976784932106877,0.09238058120906484,0.09484113411968913,0.013953624280969981,0.00246055291062429
0.25,1,0,4,Ecal,pooled,0,9326,0.37789227765865524,0.19868252888326518,0.36811065837443707,0.3743099608729607,0.3731123256158949,0.012772951083897517,-0.0011976352570657947
0.25,1,0,4,Ecal,pooled,1,9122,0.35325829944197484,0.20168371791366496,0.3607761455821092,0.3564167647273152,0.35585651310629174,0.012623548274055778,-0.0005602516210234706
0.25,1,0,4,Ecal,pooled,2,10660,0.32526422378330483,0.2009397791074006,0.31303939962476546,0.31435562343132206,0.31432827915856526,0.012300173058748982,-2.734427275677783e-05
0.25,1,0,4,Ecal,pooled,3,8937,0.2777158508232746,0.19964901348627528,0.2680989146245944,0.26745872402556814,0.2677712177611196,0.011617204735438641,0.0003124937355515006
0.25,1,0,4,Ecal,pooled,4,8835,0.25744313825709175,0.19904496060939397,0.24516129032258063,0.2463968335608169,0.24726731274540503,0.0113884998470227,0.0008704791845881338
0.25,1,0,0,Ucal,context_0,0,6843,0.3200708830851019,0.19893402719489675,0.33231039017974573,0.3329409630943308,0.3328602785016211,0.010110002749829318,-8.068459270973573e-05
0.25,1,0,0,Ucal,context_0,1,6801,0.3139836175192243,0.20083934866543562,0.3281870313189237,0.3252947613237588,0.3255748297209039,0.010268859293553806,0.00028006839714511634
0.25,1,0,0,Ucal,context_0,2,7965,0.3204482498111307,0.19998321302669128,0.31713747645951035,0.3179466797853893,0.3181031007677485,0.010001900156580463,0.00015642098235919353
0.25,1,0,0,Ucal,context_0,3,6870,0.3160432740691043,0.20016786973308712,0.2953420669577875,0.30239711733266517,0.30192422429113236,0.010372959068089079,-0.0004728930415328066
0.25,1,0,0,Ucal,context_0,4,6639,0.31560179552796075,0.2000755413798892,0.3027564392227745,0.29978617533002205,0.2999265282332789,0.010584909002245985,0.00014035290325688102
0.25,1,0,0,Ucal,context_1,0,2322,0.560212201591512,0.1977393721643807,0.49526270456503013,0.5163912624666189,0.5119735583675822,0.020692885491983868,-0.004417704099036824
0.25,1,0,0,Ucal,context_1,1,2387,0.4731719810475093,0.20479399963284467,0.4373690825303729,0.43383191176036634,0.42993191225125693,0.020660813800477712,-0.00389999950910943
0.25,1,0,0,Ucal,context_1,2,2614,0.33954983922829585,0.2039023366814403,0.32134659525631215,0.3162744828380855,0.3167093787641587,0.01944164404204306,0.00043489592607320497
0.25,1,0,0,Ucal,context_1,3,2244,0.15548780487804878,0.1978442736880753,0.16488413547237077,0.15405119155863975,0.15756491934897215,0.016139215629845823,0.0035137277903324144
0.25,1,0,0,Ucal,context_1,4,2195,0.0730269328688195,0.19572001783325904,0.0988610478359909,0.09177619808762927,0.09361007391625766,0.013701201372425621,0.001833875828628388
0.25,1,0,0,Ucal,pooled,0,9165,0.37789227765865524,0.19868252888326518,0.37359519912711403,0.37941904221516587,0.3782395513710986,0.012791230652424285,-0.001179490844067237
0.25,1,0,0,Ucal,pooled,1,9188,0.35325829944197484,0.20168371791366496,0.3565520243796256,0.35349221213919,0.35268631818411167,0.0129686411185459,-0.0008058939550783928
0.25,1,0,0,Ucal,pooled,2,10579,0.32526422378330483,0.2009397791074006,0.3181775215048681,0.3175334911267021,0.317758721401326,0.01233439760592343,0.00022523027462390907
0.25,1,0,0,Ucal,pooled,3,9114,0.2777158508232746,0.19964901348627528,0.2632214175992978,0.2658721823494621,0.2663808536207124,0.011792695706730963,0.0005086712712503354
0.25,1,0,0,Ucal,pooled,4,8834,0.25744313825709175,0.19904496060939397,0.25209418157120217,0.24810155906931886,0.24866270468495863,0.011359219818698816,0.0005611456156397719
0.25,1,0,1,Ucal,context_0,0,6913,0.3200708830851019,0.19893402719489675,0.3273542600896861,0.33213327516775115,0.3317067615109088,0.010270617690481489,-0.0004265136568423516
0.25,1,0,1,Ucal,context_0,1,6877,0.3139836175192243,0.20083934866543562,0.3183074014832049,0.3266287926404095,0.3269426387041196,0.010225002668886742,0.000313846063710098
0.25,1,0,1,Ucal,context_0,2,7858,0.3204482498111307,0.19998321302669128,0.3192924408246373,0.316098814033262,0.316203867782407,0.009958561834167571,0.0001050537491450027
0.25,1,0,1,Ucal,context_0,3,6805,0.3160432740691043,0.20016786973308712,0.30786186627479795,0.3041741333704806,0.30367422951091133,0.010157303246394044,-0.0004999038595692539
0.25,1,0,1,Ucal,context_0,4,6665,0.31560179552796075,0.2000755413798892,0.2940735183795949,0.29697050313952267,0.2973734306622875,0.010684640780919205,0.00040292752276482836
0.25,1,0,1,Ucal,context_1,0,2284,0.560212201591512,0.1977393721643807,0.5201401050788091,0.5130698674793914,0.5098208213410945,0.019671491025454665,-0.003249046138296925
0.25,1,0,1,Ucal,context_1,1,2219,0.4731719810475093,0.20479399963284467,0.44434429923388913,0.4411387071903223,0.4370964398626918,0.020395054095691225,-0.00404226732763045
0.25,1,0,1,Ucal,context_1,2,2717,0.33954983922829585,0.2039023366814403,0.3213102686786897,0.3182012317390248,0.3185382126585433,0.01962892257680542,0.00033698091951853923
0.25,1,0,1,Ucal,context_1,3,2297,0.15548780487804878,0.1978442736880753,0.15367871136264694,0.14944073406944572,0.15194114653777183,0.015780905594815722,0.0025004124683261075
0.25,1,0,1,Ucal,context_1,4,2245,0.0730269328688195,0.19572001783325904,0.08908685968819599,0.09106130168704785,0.09316567412861737,0.01370114814521193,0.0021043724415695216
0.25,1,0,1,Ucal,pooled,0,9197,0.37789227765865524,0.19868252888326518,0.3752310536044362,0.3770674033443073,0.3759399367476321,0.012605247971777426,-0.0011274665966751498
0.25,1,0,1,Ucal,pooled,1,9096,0.35325829944197484,0.20168371791366496,0.34905452946350046,0.35456387403731543,0.353815031488956,0.012706021151305293,-0.0007488425483594574
0.25,1,0,1,Ucal,pooled,2,10575,0.32526422378330483,0.2009397791074006,0.3198108747044917,0.3166389813057497,0.31680362334065404,0.012443135842465163,0.0001646420349043312
0.25,1,0,1,Ucal,pooled,3,9102,0.2777158508232746,0.19964901348627528,0.26895187870797627,0.26512528496414384,0.26538254728839966,0.011576487447044955,0.0002572623242558005
0.25,1,0,1,Ucal,pooled,4,8910,0.25744313825709175,0.19904496060939397,0.24242424242424243,0.24508877954122796,0.24592041007664334,0.01144469229975615,0.0008316305354153936
0.25,1,0,2,Ucal,context_0,0,6802,0.3200708830851019,0.19893402719489675,0.3369597177300794,0.33565394829501916,0.335522738575357,0.010154261508434822,-0.00013120971966213915
0.25,1,0,2,Ucal,context_0,1,6849,0.3139836175192243,0.20083934866543562,0.33683749452474815,0.32743152054531205,0.32769426287791387,0.01020106934455295,0.000262742332601777
0.25,1,0,2,Ucal,context_0,2,7938,0.3204482498111307,0.19998321302669128,0.31393298059964725,0.31634123939819003,0.31639095992375516,0.010089100245993517,4.972052556512097e-05
0.25,1,0,2,Ucal,context_0,3,6861,0.3160432740691043,0.20016786973308712,0.304911820434339,0.3065958008215737,0.30613467683142814,0.010250891149980993,-0.000461123990145565
0.25,1,0,2,Ucal,context_0,4,6668,0.31560179552796075,0.2000755413798892,0.3002399520095981,0.3031182195399075,0.3033359711537228,0.010600232277780279,0.00021775161381531563
0.25,1,0,2,Ucal,context_1,0,2360,0.560212201591512,0.1977393721643807,0.5059322033898305,0.5095167728219876,0.5058164227532885,0.02008254874879455,-0.0037003500686990003
0.25,1,0,2,Ucal,context_1,1,2260,0.4731719810475093,0.20479399963284467,0.4389380530973451,0.445676417826815,0.4432442339516319,0.020196626632653623,-0.0024321838751830884
0.25,1,0,2,Ucal,context_1,2,2642,0.33954983922829585,0.2039023366814403,0.31074943224829676,0.31663556943558024,0.31669235464120615,0.019449113360545327,5.6785205625883114e-05
0.25,1,0,2,Ucal,context_1,3,2244,0.15548780487804878,0.1978442736880753,0.1532976827094474,0.1499030168887075,0.15238310742306518,0.01537916289513587,0.002480090534357676
0.25,1,0,2,Ucal,context_1,4,2256,0.0730269328688195,0.19572001783325904,0.08909574468085106,0.08917534241703808,0.09188849989040787,0.013423201267224414,0.0027131574733697985
0.25,1,0,2,Ucal,pooled,0,9162,0.37789227765865524,0.19868252888326518,0.3804846103470858,0.38043852217448276,0.3793879530110609,0.012711646128304823,-0.001050569163421907
0.25,1,0,2,Ucal,pooled,1,9109,0.35325829944197484,0.20168371791366496,0.3621692831265781,0.35676882078202266,0.356362935029259,0.012681029765137814,-0.00040588575276366334
0.25,1,0,2,Ucal,pooled,2,10580,0.32526422378330483,0.2009397791074006,0.3131379962192817,0.3164147384491149,0.31646622314147776,0.012426449456640575,5.148469236290297e-05
0.25,1,0,2,Ucal,pooled,3,9105,0.2777158508232746,0.19964901348627528,0.26754530477759475,0.26797761222790517,0.26824137405796666,0.011514794697057055,0.0002637618300614941
0.25,1,0,2,Ucal,pooled,4,8924,0.25744313825709175,0.19904496060939397,0.2468623935454953,0.24903315333762227,0.24988174713197936,0.01131388288739323,0.0008485937943571033
0.25,1,0,3,Ucal,context_0,0,6979,0.3200708830851019,0.19893402719489675,0.3297033959019917,0.33037275305920727,0.33015602154608936,0.010186867864698659,-0.0002167315131179035
0.25,1,0,3,Ucal,context_0,1,6934,0.3139836175192243,0.20083934866543562,0.3267955004326507,0.3303862660645123,0.3306865169040006,0.010142762635862787,0.0003002508394882182
0.25,1,0,3,Ucal,context_0,2,7925,0.3204482498111307,0.19998321302669128,0.3184858044164038,0.3144502786220248,0.31453001355758226,0.010006127629652384,7.97349355574286e-05
0.25,1,0,3,Ucal,context_0,3,6693,0.3160432740691043,0.20016786973308712,0.29747497385327953,0.303459132874175,0.30300564418525844,0.010348664398355072,-0.0004534886889165245
0.25,1,0,3,Ucal,context_0,4,6587,0.31560179552796075,0.2000755413798892,0.29042052527706086,0.2996680419911867,0.3002056312604922,0.010492739765527339,0.0005375892693054989
0.25,1,0,3,Ucal,context_1,0,2326,0.560212201591512,0.1977393721643807,0.4961306964746346,0.5000620417085477,0.4953106527928638,0.020719335666368775,-0.00475138891568393
0.25,1,0,3,Ucal,context_1,1,2268,0.4731719810475093,0.20479399963284467,0.4184303350970018,0.42711312546044905,0.4225785186057631,0.02139787906124848,-0.004534606854685925
0.25,1,0,3,Ucal,context_1,2,2632,0.33954983922829585,0.2039023366814403,0.30433130699088146,0.3121949685383645,0.3115217698324687,0.01950447058325402,-0.0006731987058957841
0.25,1,0,3,Ucal,context_1,3,2276,0.15548780487804878,0.1978442736880753,0.14191564147627417,0.14913640787942836,0.15169298183991325,0.01586705909076029,0.0025565739604849072
0.25,1,0,3,Ucal,context_1,4,2260,0.0730269328688195,0.19572001783325904,0.09115044247787611,0.0908461323535416,0.09360871925884116,0.014138696681341338,0.0027625869052995623
0.25,1,0,3,Ucal,pooled,0,9305,0.37789227765865524,0.19868252888326518,0.37130574959699086,0.37279051613264796,0.37144024210277904,0.012819701836400398,-0.0013502740298689596
0.25,1,0,3,Ucal,pooled,1,9202,0.35325829944197484,0.20168371791366496,0.34938056944142576,0.35422635703495187,0.35333496939906656,0.012916790461637049,-0.000891387635885283
0.25,1,0,3,Ucal,pooled,2,10557,0.32526422378330483,0.2009397791074006,0.31495690063465,0.31388799993109046,0.3137800185320543,0.012374190398798876,-0.0001079813990361923
0.25,1,0,3,Ucal,pooled,3,8969,0.2777158508232746,0.19964901348627528,0.25799977700970006,0.26429774118189675,0.2646080949046245,0.011749028577183735,0.0003103537227277679
0.25,1,0,3,Ucal,pooled,4,8847,0.25744313825709175,0.19904496060939397,0.23951622018763422,0.24632368618909808,0.2474296596177058,0.011424113409671074,0.001105973428607701
0.25,1,0,4,Ucal,context_0,0,6923,0.3200708830851019,0.19893402719489675,0.3222591362126246,0.32914794334087366,0.32874990288541095,0.010263238882313147,-0.0003980404554626664
0.25,1,0,4,Ucal,context_0,1,6823,0.3139836175192243,0.20083934866543562,0.33606917778103473,0.3306731033655847,0.3308572097728281,0.01021664670528496,0.00018410640724345105
0.25,1,0,4,Ucal,context_0,2,8016,0.3204482498111307,0.19998321302669128,0.31324850299401197,0.31439543688277566,0.31456692537623726,0.010102104384147647,0.00017148849346160057
0.25,1,0,4,Ucal,context_0,3,6768,0.3160432740691043,0.20016786973308712,0.30186170212765956,0.30367394424556593,0.3032856371840484,0.010276886583786143,-0.00038830706151752746
0.25,1,0,4,Ucal,context_0,4,6588,0.31560179552796075,0.2000755413798892,0.2975106253794778,0.30247522194535625,0.3028913824895366,0.010482377058654062,0.00041616054418037063
0.25,1,0,4,Ucal,context_1,0,2350,0.560212201591512,0.1977393721643807,0.49319148936170215,0.4986725011404525,0.4945833998094214,0.020227657223858456,-0.004089101331031069
0.25,1,0,4,Ucal,context_1,1,2232,0.4731719810475093,0.20479399963284467,0.43727598566308246,0.4317796917775759,0.4287109647587102,0.020188986012498484,-0.00306872701886574
0.25,1,0,4,Ucal,context_1,2,2660,0.33954983922829585,0.2039023366814403,0.3075187969924812,0.3113471582265837,0.3108595592186863,0.019228247680466735,-0.0004875990078973591
0.25,1,0,4,Ucal,context_1,3,2213,0.15548780487804878,0.1978442736880753,0.1464075915047447,0.1496400126040157,0.1523641872540002,0.015795238604072618,0.002724174649984493
0.25,1,0,4,Ucal,context_1,4,2307,0.0730269328688195,0.19572001783325904,0.0953619419159081,0.09216594811017037,0.09449862797938749,0.014007031810996747,0.002332679869217122
0.25,1,0,4,Ucal,pooled,0,9273,0.37789227765865524,0.19868252888326518,0.36557748301520543,0.3721095211289692,0.3707760775615055,0.012788460828029903,-0.0013334435674637174
0.25,1,0,4,Ucal,pooled,1,9055,0.35325829944197484,0.20168371791366496,0.3610160132523468,0.35559523537392973,0.354977538997399,0.012674765019332512,-0.0006176963765307858
0.25,1,0,4,Ucal,pooled,2,10676,0.32526422378330483,0.2009397791074006,0.3118209067066317,0.3136359369553243,0.3136432091923589,0.012375946756591332,7.272237034583637e-06
0.25,1,0,4,Ucal,pooled,3,8981,0.2777158508232746,0.19964901348627528,0.2635563968377686,0.2657185839602135,0.26609722067194547,0.011636658660491852,0.0003786367117319961
0.25,1,0,4,Ucal,pooled,4,8895,0.25744313825709175,0.19904496060939397,0.2450815064643058,0.24792957891693873,0.24884280636194653,0.011396528662212755,0.0009132274450077778
0.25,1,1,0,Ecal,context_0,0,6802,0.3200708830851019,0.19893402719489675,0.32152308144663333,0.3286187943378921,0.3285942440340446,0.007003617967463596,-2.455030384746519e-05
0.25,1,1,0,Ecal,context_0,1,6965,0.3139836175192243,0.20083934866543562,0.3194544149318019,0.32699109701933143,0.3268352496045276,0.007259548840825684,-0.00015584741480386438
0.25,1,1,0,Ecal,context_0,2,8069,0.3204482498111307,0.19998321302669128,0.3146610484570579,0.31451884216009973,0.31405646896894895,0.007211916820088549,-0.00046237319115074256
0.25,1,1,0,Ecal,context_0,3,7047,0.3160432740691043,0.20016786973308712,0.3049524620405846,0.3046846329786303,0.30562587440641903,0.0074796050364427545,0.0009412414277887215
0.25,1,1,0,Ecal,context_0,4,7115,0.31560179552796075,0.2000755413798892,0.29754040758959943,0.2964626806051858,0.29670791391202117,0.007148459878061634,0.00024523330683533945
0.25,1,1,0,Ecal,context_1,0,2154,0.560212201591512,0.1977393721643807,0.489322191272052,0.5006142364764723,0.49112126024694164,0.023337374707813524,-0.009492976229530634
0.25,1,1,0,Ecal,context_1,1,2105,0.4731719810475093,0.20479399963284467,0.42422802850356295,0.4448981862347086,0.4414820776557696,0.021131843262415097,-0.0034161085789390527
0.25,1,1,0,Ecal,context_1,2,2578,0.33954983922829585,0.2039023366814403,0.2920868890612878,0.2993783932670523,0.29823378927982575,0.017373499211160173,-0.0011446039872265675
0.25,1,1,0,Ecal,context_1,3,2214,0.15548780487804878,0.1978442736880753,0.14588979223125564,0.14564001387155126,0.14756261778098564,0.01400646571687893,0.0019226039094343956
0.25,1,1,0,Ecal,context_1,4,2232,0.0730269328688195,0.19572001783325904,0.10259856630824372,0.09819127674344727,0.09958389671319114,0.010345287675369285,0.0013926199697438747
0.25,1,1,0,Ecal,pooled,0,8956,0.37789227765865524,0.19868252888326518,0.3618803037070121,0.3699852729406725,0.3676834795099915,0.010932036013322656,-0.0023017934306810454
0.25,1,1,0,Ecal,pooled,1,9070,0.35325829944197484,0.20168371791366496,0.3437706725468578,0.3543554214733964,0.3534429202823517,0.010479083543961926,-0.0009125011910447212
0.25,1,1,0,Ecal,pooled,2,10647,0.32526422378330483,0.2009397791074006,0.30919507842584765,0.3108528257004138,0.31022526128241196,0.009672380744591475,-0.0006275644180018253
0.25,1,1,0,Ecal,pooled,3,9261,0.2777158508232746,0.19964901348627528,0.2669258179462261,0.2666623042125065,0.26783815707905595,0.009039962400278809,0.001175852866549495
0.25,1,1,0,Ecal,pooled,4,9347,0.25744313825709175,0.19904496060939397,0.2509896223387183,0.249116818465526,0.2496360399002753,0.007911840603812215,0.0005192214347493066
0.25,1,1,1,Ecal,context_0,0,6930,0.3200708830851019,0.19893402719489675,0.32741702741702744,0.3325423106986594,0.33251826028577436,0.0070556866583359945,-2.405041288503837e-05
