prevalence,kappa,trial,repeat,model,group,amount_ks,amount_lag1_acf_error,amount_scaled_w1,gap_conditioned_mark_tv,gap_ks,gap_lag1_acf_error,gap_repeat_mi_error,gap_scaled_w1,gap_zero_rate_error,length_scaled_w1,mark_sparse_tv,short_gap_repeat_curve_l1,transition_conditioned_mark_tv
0.25,0,0,4,Ucal,pooled,0.03302605095457972,0.001306307961248123,0.061148373470547884,0.0193687362016903,0.021850567094649775,0.034851793378971166,5.426113841993849e-05,0.05136927840145901,0.0,0.011237280152187418,0.015247289662502219,0.004882987357244082,0.04621607599034069
0.25,0,0,0,Egap,context_0,0.0346178347401761,0.0020169779277393724,0.06448168733883432,0.01776485383912737,0.020996907015225386,0.014878742644471879,2.638808149695421e-05,0.05151092121527444,0.0,0.009540255200126618,0.010066373841797937,0.004201802556077378,0.053258931273493994
0.25,0,0,0,Egap,context_1,0.03948733333918697,0.006293665907322122,0.0686368357229664,0.02695560789716571,0.0211526426379004,0.03758036927467567,8.837625405500819e-05,0.0511820359225068,0.0,0.0325186865383472,0.01593180755690235,0.009827531452865601,0.08148419378826463
0.25,0,0,0,Egap,pooled,0.0351631219736348,0.0030457962113381214,0.06546693373785449,0.01682515588352163,0.020346920983959182,0.020453227234639146,2.5703271010703727e-05,0.05128838100508554,0.0,0.011237280152187418,0.012411146125461306,0.005531546377407385,0.04459300078686112
0.25,0,0,1,Egap,context_0,0.04015684545568787,0.001990826189780027,0.06925010885483662,0.024148013920273884,0.021011250369661894,0.022909228426137615,3.720582662807886e-05,0.05205856892130306,0.0,0.009540255200126618,0.017297378259149572,0.003982346208365848,0.05469039072214608
0.25,0,0,1,Egap,context_1,0.03464340978507563,0.003105776777081733,0.06681049768510834,0.03070715449253407,0.031554506756348855,0.025316944682192907,0.0003377050535018867,0.055747909239887455,0.0,0.0325186865383472,0.019880705244188494,0.01631767698734492,0.09038567019171113
0.25,0,0,1,Egap,pooled,0.0381810583084195,0.0023034593396742747,0.0685738701409477,0.017754782163252505,0.023632975958348235,0.023407828428871624,2.9728200879081297e-05,0.05256892889255437,0.0,0.011237280152187418,0.011610614521034315,0.005979408403395545,0.04741176195344116
0.25,0,0,2,Egap,context_0,0.04079423870787513,0.003929666816933157,0.07109720473379896,0.018403262757102485,0.021463467090013066,0.02225668581148446,2.787886479341374e-05,0.05202350061379029,0.0,0.009540255200126618,0.009965046500527746,0.00282013909068508,0.0537514911392165
0.25,0,0,2,Egap,context_1,0.0386655624085247,0.006001646187436005,0.06916599967366809,0.03752613139331684,0.02408706922788406,0.03379427692702153,4.4667536615471755e-05,0.05204124061990703,0.0,0.0325186865383472,0.02703135184779138,0.005825763395709673,0.09282708101722512
0.25,0,0,2,Egap,pooled,0.03902728266650429,0.004394365417159939,0.07059277432321058,0.016787576526182266,0.020874884574034636,0.02503542521527312,1.0231761536981347e-05,0.05183336346700801,0.0,0.011237280152187418,0.012363553850201306,0.003145504297074964,0.045146277912863034
0.25,0,0,3,Egap,context_0,0.035540932231243605,0.00025556974727327443,0.06547993132946955,0.02180531509724432,0.020018914527861975,0.03102400542097368,0.00011461301865172133,0.05137910127587806,0.0,0.009540255200126618,0.016539440555103063,0.0074575550483658905,0.0525932510479306
0.25,0,0,3,Egap,context_1,0.0424915471098255,0.010044943002454704,0.06989621045080179,0.03933271525492722,0.02350750436309669,0.0257065795384685,6.345491959232515e-06,0.05195210689296208,0.0,0.0325186865383472,0.02826130040436864,0.00642982605077539,0.09290016359607782
0.25,0,0,3,Egap,pooled,0.03673559833506296,0.0022763323561979854,0.06655627300353224,0.01861996862233118,0.01985630664948823,0.029563417006543427,5.430754337229244e-05,0.051328931706773405,0.0,0.011237280152187418,0.014388172393386488,0.006111088022571999,0.04581416807344079
0.25,0,0,4,Egap,context_0,0.04093367194528019,0.0007599394340519867,0.06955352617349563,0.019240339492824044,0.02053147219059903,0.034423105834458276,4.063683814904051e-05,0.051325839294204485,0.0,0.009540255200126618,0.01285929123318938,0.006891474933045301,0.054133026901553874
0.25,0,0,4,Egap,context_1,0.039081032575512875,0.0036611018500210357,0.06498747257078744,0.03835649061883678,0.022025930877164535,0.03308859868830899,5.8823937663069235e-05,0.05195312066875292,0.0,0.0325186865383472,0.029656744410312304,0.00886996474415614,0.0885884652448954
0.25,0,0,4,Egap,pooled,0.03991614121596071,0.001434402657620106,0.06838091591049225,0.019269950421424088,0.020709548970307412,0.03398938432414382,5.792099885722904e-05,0.05123411187336839,0.0,0.011237280152187418,0.016318956337809873,0.006619726330791749,0.04574879064660415
0.25,0,0,0,Ecal,context_0,0.0346178347401761,0.0020048591625316096,0.06450603610288963,0.017685925848192664,0.021025382440932994,0.015142362240855828,1.4243084841694846e-05,0.05151588471178684,0.0,0.009540255200126618,0.010175517338209872,0.00410706457257375,0.05319661963166689
0.25,0,0,0,Ecal,context_1,0.039324453625855293,0.00632166292354486,0.06858977490893409,0.028138323725205902,0.02106762308340282,0.03767207667887862,9.03489284441064e-05,0.05118278964703327,0.0,0.0325186865383472,0.017071965550224277,0.01205100230871799,0.08219292760700628
0.25,0,0,0,Ecal,pooled,0.0351631219736348,0.0030437348747645422,0.06547340914367043,0.01737244711345351,0.020304258867918312,0.02067290860765321,2.0681124736616714e-05,0.051296083370380545,0.0,0.011237280152187418,0.01301517120518588,0.006086082405298466,0.04475877831698761
0.25,0,0,1,Ecal,context_0,0.04015684545568787,0.0019982638472483796,0.06926677540497694,0.023925829460781554,0.02092582409253907,0.022864841906321973,2.3363447636813386e-05,0.05203097757657905,0.0,0.009540255200126618,0.017242806510943655,0.003149420947736543,0.0547622941225564
0.25,0,0,1,Ecal,context_1,0.03464340978507563,0.003045787481864288,0.06681218128043591,0.030074409208428163,0.031554506756348855,0.025249416164006805,0.00035017334962584006,0.05578116686198576,0.0,0.0325186865383472,0.019310626247527506,0.015514862923330763,0.08987714947143331
0.25,0,0,1,Ecal,pooled,0.03817211936125603,0.002294289719221687,0.06858901401012153,0.01753460829846897,0.023568982784286763,0.023358576705712952,3.3090627059124186e-05,0.05254092025898143,0.0,0.011237280152187418,0.011679902538504277,0.005682609872332203,0.04751308587538784
0.25,0,0,2,Ecal,context_0,0.040739666959669185,0.003962923843761742,0.07112481455126693,0.018069358471425098,0.021378040812890242,0.022540259031159568,2.597891114983397e-05,0.051972845491583874,0.0,0.009540255200126618,0.009528472514880069,0.0026732455350022273,0.0536114066131512
0.25,0,0,2,Ecal,context_1,0.0386655624085247,0.005876951722700201,0.06919519269217496,0.03584416030976401,0.024172088782381612,0.03479123887083757,1.070334128898989e-05,0.052067505144929395,0.0,0.0325186865383472,0.02510136642325382,0.005748187067803486,0.09183737550234491
0.25,0,0,2,Ecal,pooled,0.03898640627670702,0.004387990742586337,0.0706207900606628,0.016341882254297703,0.020789560341952673,0.025499616014976814,1.1046682963524943e-05,0.05179579388061566,0.0,0.011237280152187418,0.011682968199245181,0.0030199622739100467,0.04473558086950518
0.25,0,0,3,Ecal,context_0,0.035513646357140605,0.00024601066776788874,0.06548571330417731,0.021967521725021342,0.020018914527861975,0.03087673183968577,0.00010680544873712548,0.051377304621721055,0.0,0.009540255200126618,0.016976014540750674,0.007190225484362682,0.05288269645461887
0.25,0,0,3,Ecal,context_1,0.0424915471098255,0.010102761887500027,0.06991305124563217,0.040102439810976206,0.02350750436309669,0.025396452054400553,4.210305665527871e-06,0.051986755239848595,0.0,0.0325186865383472,0.028179860547702825,0.007431166146609065,0.09295745238266476
0.25,0,0,3,Ecal,pooled,0.03671516014016435,0.0022973248561587844,0.06656515077913447,0.01873732150260929,0.01985630664948823,0.029374964681147378,5.001759764592284e-05,0.05132771696122131,0.0,0.011237280152187418,0.01455167795257552,0.005718881203193603,0.04599751497236782
0.25,0,0,4,Ecal,context_0,0.04087910019707419,0.0007489722699601572,0.06956168394984212,0.01878053501967013,0.020502996764891424,0.0341725567223433,2.5375799711079794e-05,0.051326290091671105,0.0,0.009540255200126618,0.01225900200292392,0.005875826912673371,0.05376630664814801
0.25,0,0,4,Ecal,context_1,0.03899959271884701,0.0037163392637454386,0.06499217215224515,0.03737625335263807,0.02185589176816949,0.03245605189115221,4.7252092324670926e-05,0.05184820553075169,0.0,0.0325186865383472,0.028190826990326965,0.009554279223656767,0.08890622282537178
0.25,0,0,4,Ecal,pooled,0.03997745580065659,0.0014400404974190656,0.06838885510477687,0.01883463467234665,0.020709548970307412,0.033646545229934724,4.487096468137124e-05,0.051224158400493686,0.0,0.011237280152187418,0.016073697999026366,0.005709035427890876,0.045564769236064846
0.25,0,1,0,Ugap,context_0,0.04644657129559926,0.002527109893455202,0.07458196450248704,0.01848272251807532,0.023447724694533045,0.014069818306118365,0.0002149845595863339,0.05252962648383917,0.0,0.021184808967247067,0.012963069836262822,0.009084859647261138,0.05338400047501252
0.25,0,1,0,Ugap,context_1,0.049991243839072386,0.01462422482244355,0.07963158862881653,0.03400163089340481,0.029751889278603394,0.028840040715205337,0.00030231745142863696,0.053713741051100335,0.0,0.015478671400638062,0.02105221201114773,0.008785661528832313,0.08962009537696153
0.25,0,1,0,Ugap,pooled,0.046873660746130086,0.005436215573202371,0.07575841107969263,0.01664620318873699,0.024042344988401743,0.017585643454558528,0.00013788003067115523,0.05262803569424387,0.0,0.014722275239418995,0.010867302546444527,0.0063353852454811985,0.04602457397384504
0.25,0,1,1,Ugap,context_0,0.04674169017249452,0.0013882240030687605,0.07382792037830824,0.021068697351049152,0.023753297226340342,0.01872148812361725,6.084401698603903e-05,0.05210343467395377,0.0,0.021184808967247067,0.013882510813198298,0.006870125309181378,0.05341570381539004
0.25,0,1,1,Ugap,context_1,0.045175323313638605,0.003794499692687818,0.07830292583996282,0.0322563739320806,0.031081322939863654,0.031999281935679386,0.00019871481155058586,0.05534087277321221,0.0,0.015478671400638062,0.018079065838753253,0.010768184413314558,0.09214709021899328
0.25,0,1,1,Ugap,pooled,0.046008583950245374,0.00014480770234920012,0.07487889488209219,0.01800262929488681,0.02452879832060706,0.02189836277173686,7.635245317309043e-05,0.05248420473715202,0.0,0.014722275239418995,0.013888168184664963,0.004206586707839442,0.04811564437170703
0.25,0,1,2,Ugap,context_0,0.04311042853691094,0.004597878394996539,0.07488621743849937,0.018756180363927313,0.02018292512716116,0.012102059806804427,6.704630924492026e-05,0.05138430960966173,0.0,0.021184808967247067,0.010370313610841144,0.006212480619149836,0.05185029277777527
0.25,0,1,2,Ugap,context_1,0.039259626841341655,0.0070850775046307594,0.07247447151405978,0.035401752884136085,0.023814335664370606,0.02933944549238625,5.268154825369543e-05,0.05147597382679315,0.0,0.015478671400638062,0.020842811170534943,0.009023507105190441,0.09215168911774595
0.25,0,1,2,Ugap,pooled,0.041564713275113685,0.00181826964694704,0.07430471187878893,0.017434115222325238,0.01955851427416133,0.01618890134467499,6.114777962772859e-05,0.05119372618341583,0.0,0.014722275239418995,0.008540195314106267,0.005085920271870248,0.04695734871683155
0.25,0,1,3,Ugap,context_0,0.045431607020855524,0.010732955445560275,0.0714931030793651,0.020078612301852036,0.021505543977444586,0.03028654311760208,5.386955749599224e-05,0.05164684136167094,0.0,0.021184808967247067,0.01233885996639527,0.005868419603022354,0.052653991443758014
0.25,0,1,3,Ugap,context_1,0.04281848067535027,0.01611970026438937,0.06965695041907535,0.03256080567683928,0.021461812308911754,0.038953973349314275,2.8459578079799463e-05,0.05188814251717492,0.0,0.015478671400638062,0.02320926904465003,0.010320367596120768,0.09704712990633811
0.25,0,1,3,Ugap,pooled,0.04458334403079689,0.004324491513252662,0.07099013521074266,0.016918361109557866,0.021250421237314798,0.03234644319449283,2.3621418425524843e-05,0.05149879128270889,0.0,0.014722275239418995,0.012663042955514672,0.0058078799135347445,0.044506613570589486
0.25,0,1,4,Ugap,context_0,0.04545912932888452,0.004738722019907651,0.07315223860366186,0.021023759760142216,0.024621802287469685,0.018864203662409595,2.7736464834947423e-05,0.05331282688192338,0.0,0.021184808967247067,0.013707445237290505,0.00481018241226859,0.054695157892241844
0.25,0,1,4,Ugap,context_1,0.040542615184068764,0.0015157968070616695,0.06921878647159063,0.03894191229996692,0.02343555172373213,0.04071243763512303,3.289642106936322e-06,0.05158522370223921,0.0,0.015478671400638062,0.030533101329751906,0.008149811152723835,0.09258249901736279
0.25,0,1,4,Ugap,pooled,0.04291652594537243,0.0039306964669805315,0.07197657126095634,0.019695700121566812,0.022202177756846964,0.02407863140999976,2.2120154596225075e-05,0.051995008908639964,0.0,0.014722275239418995,0.012610253258681427,0.003172686731881229,0.047650623061276653
0.25,0,1,0,Ucal,context_0,0.0465530845831319,0.002561572481041334,0.0745628583726714,0.018267887012031903,0.023392166052386254,0.013938658628617609,0.00018320923977694275,0.052494742416094635,0.0,0.021184808967247067,0.012616901651781793,0.009054728579176042,0.053473887608514986
0.25,0,1,0,Ucal,context_1,0.049991243839072386,0.014670643255089835,0.07965998876355616,0.03447161064146414,0.02984051818935407,0.02889838070011584,0.00033265473812505017,0.05375454468324843,0.0,0.015478671400638062,0.022156245981423704,0.009059212929955665,0.08955173650849055
0.25,0,1,0,Ucal,pooled,0.046954748949823655,0.005473579181232515,0.0757500385491655,0.01645581179954893,0.024021194843523164,0.01750045396289167,0.00012632428640669126,0.05260184107179232,0.0,0.014722275239418995,0.010634541376848685,0.006243610908086809,0.04564536537024972
0.25,0,1,1,Ucal,context_0,0.04679494681626084,0.0013925757154033419,0.07382630641483603,0.020577423542542727,0.023781076547413793,0.01861132540557499,4.013463473957143e-05,0.05211370165093837,0.0,0.021184808967247067,0.013616227594366787,0.006865007834000297,0.05291159764481214
0.25,0,1,1,Ucal,context_1,0.045175323313638605,0.00351427147950948,0.07827846334813886,0.03126403963156331,0.030992694029112977,0.03207399678810814,0.00022512242427627483,0.055228619618012675,0.0,0.015478671400638062,0.01595592358822249,0.01218953380331235,0.09170545758929839
0.25,0,1,1,Ucal,pooled,0.04604912805209216,0.00021463767299815856,0.07487173496512936,0.0176973642142944,0.02452879832060706,0.021830956572453278,5.911987909350063e-05,0.052481972723401785,0.0,0.014722275239418995,0.01362463152266084,0.0035619100464889188,0.04792259140538536
0.25,0,1,2,Ucal,context_0,0.04319031350256042,0.004561191386373167,0.07486678286410599,0.018887872096607056,0.020127366485014397,0.012278448837350867,5.300943271308374e-05,0.05138724836093515,0.0,0.021184808967247067,0.010556711864023226,0.00546121062196203,0.05136827771548758
0.25,0,1,2,Ucal,context_1,0.039344552531362875,0.007121356834687613,0.07252936606958096,0.03602984301346193,0.023814335664370606,0.02872520113231955,8.902171593818948e-05,0.05149039523039825,0.0,0.015478671400638062,0.02211669652085339,0.009296224832156582,0.09190572613700705
0.25,0,1,2,Ucal,pooled,0.041584985326037105,0.0017814205757146478,0.07430473445831581,0.01746643724235499,0.019600814563918267,0.01617941773136196,5.866441857035822e-05,0.05119994871762819,0.0,0.014722275239418995,0.008925364281650717,0.00521847400386586,0.04689311260390122
0.25,0,1,3,Ucal,context_0,0.04549524152871032,0.010747867761741093,0.07149191658867775,0.02025777081025139,0.021505543977444586,0.030270692615763442,2.620633170804093e-05,0.05164107217230742,0.0,0.021184808967247067,0.01316433794477304,0.005023583393836752,0.05266504220327612
0.25,0,1,3,Ucal,context_1,0.04273355498532905,0.016082119135496706,0.06968402474860456,0.0330503432001292,0.021364395117980883,0.03859654073274846,7.625529357933208e-05,0.05177873426863324,0.0,0.015478671400638062,0.024568080084989723,0.011511972588922448,0.09695210887200978
0.25,0,1,3,Ucal,pooled,0.044563071979873525,0.0043430732575449865,0.07099622265782944,0.017379519939117797,0.02118697080267934,0.03224768229172466,1.1021206101032022e-05,0.05147735668448267,0.0,0.014722275239418995,0.013453652941526947,0.004911581936190758,0.04453142625712991
0.25,0,1,4,Ucal,context_0,0.04551238597265084,0.004753027383413918,0.07316402356220164,0.02114324689490135,0.024538464324249498,0.01887353992633481,1.0697511426699041e-05,0.05332088229111756,0.0,0.021184808967247067,0.013467790340342099,0.003946791308405689,0.05423715287774193
0.25,0,1,4,Ucal,context_1,0.040372763804026324,0.0016065407425818828,0.06916390100643408,0.03767748437127108,0.02343555172373213,0.0412658759313948,2.6712222363489192e-05,0.05156799235885325,0.0,0.015478671400638062,0.028325033389199904,0.009603714017148423,0.0917168375908838
0.25,0,1,4,Ucal,pooled,0.042977342098142635,0.003963531122979392,0.0719771951918511,0.019847110266019312,0.02211757717733298,0.024213028664929012,1.3074046270623418e-05,0.05199672099383591,0.0,0.014722275239418995,0.012427804800370855,0.0034433591504497963,0.047732867130143526
0.25,0,1,0,Egap,context_0,0.03504281719658331,0.0021473851147140225,0.06486687840595534,0.02164916622462545,0.021735261755117863,0.013512343417679318,0.0001078933304322625,0.05143279516483219,0.0,0.021184808967247067,0.01641220224881688,0.0072779427072133685,0.05436909158560947
0.25,0,1,0,Egap,context_1,0.039639754144502715,0.013993974748535167,0.06836422919279272,0.03543622293653803,0.022661576418548435,0.02202883416882373,0.0002707592980301099,0.05109652206917191,0.0,0.015478671400638062,0.021774699337125034,0.0074199603851489325,0.08897487990217914
0.25,0,1,0,Egap,pooled,0.03546092111527055,0.0049914505740942,0.06566891165809,0.01895712785793415,0.021350568896703392,0.015543518109145879,8.148043448505176e-05,0.05120309068212005,0.0,0.014722275239418995,0.014863662728772145,0.005472381513265854,0.048113431747558555
0.25,0,1,1,Egap,context_0,0.03547878494007084,0.0020048336306415174,0.06434064973623854,0.021366761190755888,0.021235233975796852,0.01659829673554193,2.9420539327671268e-05,0.05146114435298561,0.0,0.021184808967247067,0.015798711217149892,0.006642323103480623,0.05331174432196458
0.25,0,1,1,Egap,context_1,0.03416807667003363,0.003487386915917742,0.0677666526214952,0.03358032961274648,0.025586330473321095,0.024352851288298713,0.000313336913357901,0.05195321631422451,0.0,0.015478671400638062,0.018814540669726276,0.011707241992019992,0.09051015514708821
0.25,0,1,1,Egap,pooled,0.034363341187131524,0.0006883673529224177,0.06514210031347717,0.020780816217281742,0.020864115564498076,0.018450373476945864,3.776144563918325e-05,0.05121217747581922,0.0,0.014722275239418995,0.016506917891634613,0.0035080007160781545,0.047931704555778484
0.25,0,1,2,Egap,context_0,0.03281400243123711,0.005155737677468393,0.06530182478614349,0.0217777341068229,0.02465954569706713,0.010794132404063336,9.511097735994164e-05,0.05269091653303318,0.0,0.021184808967247067,0.014588130179952826,0.00733043529081584,0.05355267264160761
0.25,0,1,2,Egap,context_1,0.02791477977001333,0.006058493829685841,0.06221146691579963,0.04047093898018723,0.022699139866311113,0.0265594831958766,3.942921294845946e-05,0.05175368052028601,0.0,0.015478671400638062,0.02840095213245336,0.009481852861822694,0.09062069643316209
0.25,0,1,2,Egap,pooled,0.03130494982929383,0.0024898678968327623,0.06456531257361095,0.019455901178349187,0.023193600867378594,0.014532479120758973,9.018958651995474e-05,0.05216388704296071,0.0,0.014722275239418995,0.014723382191787409,0.006800626283186985,0.04671078565456498
0.25,0,1,3,Egap,context_0,0.034581166734670654,0.010358489633576592,0.06157966569274961,0.021766267949892292,0.0213581923297681,0.026497807074855897,2.4108977458441708e-05,0.05168794634073255,0.0,0.021184808967247067,0.015902363492000537,0.008170705524165179,0.05191976380017538
0.25,0,1,3,Egap,context_1,0.03143228061975051,0.017176774119200437,0.0597281993131813,0.030626364156019374,0.022959715511493256,0.03705141544132168,8.377904004488838e-06,0.051254389280102654,0.0,0.015478671400638062,0.020726681318962797,0.009594806100730637,0.09355779796423316
0.25,0,1,3,Egap,pooled,0.03355377354720451,0.00381615561989462,0.06111244126279559,0.020526006094332885,0.020984375300918567,0.02901386606828761,2.5155397056961758e-05,0.05139426821531848,0.0,0.014722275239418995,0.0165652570588569,0.007205347309984114,0.04509968483207286
0.25,0,1,4,Egap,context_0,0.03429309972501249,0.0037932042349017245,0.06433178137317835,0.024849283216900154,0.0223025516787006,0.01647446718078728,3.342221020909634e-05,0.05164106998955097,0.0,0.021184808967247067,0.01771656830122545,0.004633459817046659,0.054414384738636266
0.25,0,1,4,Egap,context_1,0.02948144424897381,0.0011963195097856906,0.059698443551007854,0.03581803936629034,0.025826575230712745,0.03860654227266763,0.00010979524955367527,0.05414202867336774,0.0,0.015478671400638062,0.025377680807252945,0.01077050918940185,0.09154094861639037
0.25,0,1,4,Egap,pooled,0.03209639815874177,0.003145855796257915,0.06293766680682007,0.020235464372590627,0.021350568896703392,0.021763224169076528,3.125754404196483e-05,0.051237168812522285,0.0,0.014722275239418995,0.014524143642639773,0.0037325695420264322,0.04678422599376978
0.25,0,1,0,Ecal,context_0,0.035049158843873496,0.002184791260455322,0.06488019781445716,0.022106218261864395,0.021763041076191314,0.012788264262411878,7.918581469996851e-05,0.05142697927117668,0.0,0.021184808967247067,0.017123181034671718,0.006796664076020812,0.05422087206895493
0.25,0,1,0,Ecal,context_1,0.039639754144502715,0.013971506795792111,0.06836522876972002,0.03515700594708759,0.023016092061551197,0.021832067314723827,0.00023261819272929105,0.051123470722780784,0.0,0.015478671400638062,0.021180219506976412,0.006165748503127155,0.0889846414000447
0.25,0,1,0,Ecal,pooled,0.035440649064347185,0.005014473982589161,0.06567750295855158,0.01989673276999552,0.02137171904158186,0.014943114524580997,7.65340373469303e-05,0.05120308536526051,0.0,0.014722275239418995,0.015775905020324762,0.005763851871896779,0.04804740516625998
0.25,0,1,1,Ecal,context_0,0.03547878494007084,0.0020141239497045776,0.06433562831981822,0.022468009483331913,0.0212074546547234,0.016477275864273888,6.847380635046781e-06,0.05145872170150253,0.0,0.021184808967247067,0.016917100736242398,0.006208605071307747,0.05359475851946992
0.25,0,1,1,Ecal,context_1,0.034194894747317295,0.003454657849944034,0.06775038324990083,0.03362767540728595,0.025586330473321095,0.024894254148194794,0.00022924304094283686,0.05199264589588128,0.0,0.015478671400638062,0.017965283769513944,0.011392093658036766,0.09083171140899898
0.25,0,1,1,Ecal,pooled,0.034363341187131524,0.000703191601887407,0.0651357252564328,0.021354042684119532,0.020842965419619608,0.018489220577590615,1.8783165178211677e-05,0.0512038232820681,0.0,0.014722275239418995,0.01705426326656619,0.002845315571262549,0.04837362290466101
0.25,0,1,2,Ecal,context_0,0.03286725907500343,0.0051502662460287275,0.06528620260983752,0.0218042237380783,0.024576207733846944,0.010797185105739696,8.114485740335312e-05,0.05267941688271903,0.0,0.021184808967247067,0.01457240617590664,0.0065966948139044405,0.05346347038016392
0.25,0,1,2,Ecal,context_1,0.02791477977001333,0.0059213694231883135,0.06218794958592849,0.040303287457965305,0.02278776877706179,0.02617190213546418,8.649934714564456e-05,0.05179159408577917,0.0,0.015478671400638062,0.028485877822474574,0.010981739153591345,0.09054905947755694
0.25,0,1,2,Ecal,pooled,0.03132522188021725,0.0025196795604796934,0.064548049723462,0.01936105456538712,0.02316426129646143,0.014443391015749693,8.193777993824552e-05,0.052162709551952485,0.0,0.014722275239418995,0.014611518495685597,0.007010044855769698,0.04641093086913918
0.25,0,1,3,Ecal,context_0,0.034554538412787494,0.010275922404585887,0.06156075158062918,0.021995574998175036,0.021469309614061682,0.026378871770716725,8.28760181463793e-06,0.05173552377725737,0.0,0.021184808967247067,0.015795850204467922,0.008125082211862004,0.05210340209035617
0.25,0,1,3,Ecal,context_1,0.03134735492972929,0.017197908052103646,0.059724441540189625,0.030033050587120465,0.02304834442224396,0.03642884637667612,2.796516583468975e-05,0.05124091278274876,0.0,0.015478671400638062,0.02038697855887786,0.010412008547987697,0.09316138328904251
0.25,0,1,3,Ecal,pooled,0.03355377354720451,0.003748318365577784,0.06109658026924706,0.020225514572663875,0.02119587674970347,0.02877229671843197,1.1337659862927147e-05,0.05144223829167951,0.0,0.014722275239418995,0.01615981604038903,0.0066347650843916976,0.04483151202656193
0.25,0,1,4,Ecal,context_0,0.03426647140312933,0.0037611750574634327,0.06431876218669205,0.025030189589166484,0.022219213715480413,0.016228737892776818,3.051624061897966e-05,0.05163063881085413,0.0,0.021184808967247067,0.01785428007747817,0.004335834042494333,0.05459041061689011
0.25,0,1,4,Ecal,context_1,0.02935173994682272,0.0011380853959041576,0.05968138555511773,0.036956962729139474,0.02573794631996207,0.039112011049673295,0.00015380786019229684,0.05400406078346849,0.0,0.015478671400638062,0.026736491847592688,0.012424397015886941,0.09161565338350236
0.25,0,1,4,Ecal,pooled,0.0320761261078184,0.0031080059402068894,0.06292957546774254,0.02045795323405251,0.02137171904158186,0.021687708109846923,3.048100045408773e-05,0.051238960900759516,0.0,0.014722275239418995,0.014883140780637903,0.003826284404587798,0.04665861747462043
0.25,0,2,0,Ugap,context_0,0.03165969501697774,0.0012856114705109146,0.059484735042531475,0.019021105077311164,0.020511385617918654,0.019297992359776098,3.4037483512153736e-05,0.051431141381214296,0.0,0.03450850011989069,0.012729766971720017,0.007028074947444232,0.05522171152709546
0.25,0,2,0,Ugap,context_1,0.02773982321463586,0.006319021867701522,0.05450723083679309,0.03681490808314499,0.02424024444810885,0.03640114967423547,7.875245453817627e-05,0.0513770140521883,0.0,0.025891493508174424,0.02745157222299049,0.004472849806059762,0.09453900038609508
0.25,0,2,0,Ugap,pooled,0.029688022095019306,0.0024568701168011338,0.058312645104867354,0.017606649548397066,0.0205288903202393,0.023317875959154646,3.8406753330668785e-05,0.05121306545125805,0.0,0.021296401696702435,0.011912627112282116,0.004291356988997066,0.0481622071730419
0.25,0,2,1,Ugap,context_0,0.03367551118514317,0.0015055628515338406,0.06294242372972908,0.023924257557555517,0.02154596350790222,0.024973819208817263,7.249884716599576e-05,0.05185012744550431,0.0,0.03450850011989069,0.01668803048215434,0.0052866325879971175,0.05601949961891442
0.25,0,2,1,Ugap,context_1,0.03444296696118804,0.010323501808330108,0.06846709848492727,0.03927111043368559,0.025389187956651377,0.017540675026616062,1.4511511737750845e-05,0.05201655524186882,0.0,0.025891493508174424,0.025600568592394072,0.009996424194000899,0.09099658749585533
0.25,0,2,1,Ugap,pooled,0.03337393528726729,0.003639378051890905,0.06420419058530308,0.017613489374852676,0.021689423743601832,0.023453260015950425,5.552863190987751e-05,0.05133836625267518,0.0,0.021296401696702435,0.010990888983751076,0.005396601048207969,0.04699951350645322
0.25,0,2,2,Ugap,context_0,0.03450530138524244,0.007828644751380098,0.06386570818640397,0.017901378576048083,0.02373666190338597,0.0184905607227214,5.099398033858687e-05,0.052099526326231965,0.0,0.03450850011989069,0.010458312315664279,0.008430398837044589,0.052534548124514524
0.25,0,2,2,Ugap,context_1,0.03221588653953267,0.004716447562426784,0.05806298330433715,0.03727323612505163,0.028121758369912153,0.013517284746023275,0.0002009096671555543,0.05210163094900195,0.0,0.025891493508174424,0.025929326006716547,0.014308799258906718,0.09556934109320804
0.25,0,2,2,Ugap,pooled,0.033438996738119176,0.007122695346439042,0.06249015465482413,0.016020741293045933,0.024438155610375212,0.017295930938545687,6.049358506867277e-05,0.051767473289751974,0.0,0.021296401696702435,0.006929575145429154,0.009274128334007384,0.04625558823656134
0.25,0,2,3,Ugap,context_0,0.03156012192939023,0.010643018870840222,0.06277263884380815,0.019163255694749994,0.020428601876645414,0.02337478061878924,4.1281139954062594e-05,0.05144085424325086,0.0,0.03450850011989069,0.008198608528806968,0.0048450830342862475,0.050621455518976316
0.25,0,2,3,Ugap,context_1,0.04101051651560661,0.005988427437457937,0.06890462298284437,0.03233595822755396,0.023278429249374066,0.04289938557904005,0.00018986938149489997,0.05215079438065704,0.0,0.025891493508174424,0.01999169406779508,0.014118506732036892,0.09098179719445372
0.25,0,2,3,Ugap,pooled,0.03333717203349662,0.0067547514290762466,0.06414851404151312,0.016430358322536115,0.020486689104844302,0.027973037213381666,6.546244040739075e-07,0.05140505413264624,0.0,0.021296401696702435,0.009793776651525714,0.0038184731906255225,0.04528936685331713
